l1 0.093501, l2 0.119783, l3 0.0940253
1.51 , 85.2075 , -64.5886 , 0
1.51 , 85.4118 , -62.1428 , -65.1478
1.52 , 85.1838 , -64.5886 , 0
1.52 , 85.4118 , -62.1428 , -65.1478
1.53 , 85.2075 , -64.5886 , 0
1.53 , 85.4118 , -62.1428 , -65.1478
1.54 , 85.1838 , -64.5648 , 0
1.54 , 85.4118 , -62.1428 , -65.1478
1.55 , 85.2075 , -64.5648 , 0
1.55 , 85.4118 , -62.1428 , -65.1478
1.56 , 85.2313 , -64.5648 , 0
1.56 , 85.4118 , -62.1428 , -65.1478
1.57 , 85.2075 , -64.5173 , 0
1.57 , 85.4118 , -62.1428 , -65.1478
1.58 , 85.2075 , -64.5173 , 0
1.58 , 85.4118 , -62.1428 , -65.1478
1.59 , 85.2075 , -64.4698 , 0
1.59 , 85.4118 , -62.1428 , -65.1478
1.6 , 85.2075 , -64.4223 , 0
1.6 , 85.4118 , -62.1428 , -65.1478
1.61 , 85.1838 , -64.4461 , 0
1.61 , 85.4118 , -62.1428 , -65.1478
1.62 , 85.1838 , -64.4223 , 0
1.62 , 85.4118 , -62.1428 , -65.1478
1.63 , 85.2075 , -64.3985 , 0
1.63 , 85.4118 , -62.1428 , -65.1478
1.64 , 85.2313 , -64.3985 , 0
1.64 , 85.4118 , -62.1428 , -65.1478
1.65 , 85.2313 , -64.3748 , 0
1.65 , 85.4118 , -62.1428 , -65.1478
1.66 , 85.2075 , -64.3985 , 0
1.66 , 85.4118 , -62.1428 , -65.1478
1.67 , 85.2313 , -64.351 , 0
1.67 , 85.4118 , -62.1428 , -65.1478
1.68 , 85.2075 , -64.3748 , 0
1.68 , 85.4118 , -62.1428 , -65.1478
1.69 , 85.2075 , -64.3748 , 0
1.69 , 85.4118 , -62.1428 , -65.1478
1.7 , 85.1838 , -64.3985 , 0
1.7 , 85.4118 , -62.1428 , -65.1478
1.71 , 85.1838 , -64.3748 , 0
1.71 , 85.4118 , -62.1428 , -65.1478
1.72 , 85.1838 , -64.3985 , 0
1.72 , 85.4118 , -62.1428 , -65.1478
1.73 , 85.2313 , -64.3985 , 0
1.73 , 85.4118 , -62.1428 , -65.1478
1.74 , 85.2075 , -64.351 , 0
1.74 , 85.4118 , -62.1428 , -65.1478
1.75 , 85.2075 , -64.3748 , 0
1.75 , 85.4118 , -62.1428 , -65.1478
1.76 , 85.2075 , -64.3748 , 0
1.76 , 85.4118 , -62.1428 , -65.1478
1.77 , 85.2075 , -64.351 , 0
1.77 , 85.4118 , -62.1428 , -65.1478
1.78 , 85.2075 , -64.351 , 0
1.78 , 85.4118 , -62.1428 , -65.1478
1.79 , 85.1838 , -64.351 , 0
1.79 , 85.4118 , -62.1428 , -65.1478
1.8 , 85.2075 , -64.3273 , 0
1.8 , 85.4118 , -62.1428 , -65.1478
1.81 , 85.2313 , -64.3035 , 0
1.81 , 85.4118 , -62.1428 , -65.1478
1.82 , 85.2075 , -64.3273 , 0
1.82 , 85.4118 , -62.1428 , -65.1478
1.83 , 85.2313 , -64.2798 , 0
1.83 , 85.4118 , -62.1428 , -65.1478
1.84 , 85.2075 , -64.3035 , 0
1.84 , 85.4118 , -62.1428 , -65.1478
1.85 , 85.2075 , -64.2323 , 0
1.85 , 85.4118 , -62.1428 , -65.1478
1.86 , 85.2075 , -64.2085 , 0
1.86 , 85.4118 , -62.1428 , -65.1478
1.87 , 85.1838 , -64.2085 , 0
1.87 , 85.4118 , -62.1428 , -65.1478
1.88 , 85.1838 , -64.2085 , 0
1.88 , 85.4118 , -62.1428 , -65.1478
1.89 , 85.2075 , -64.2085 , 0
1.89 , 85.4118 , -62.1428 , -65.1478
1.9 , 85.2075 , -64.161 , 0
1.9 , 85.4118 , -62.1428 , -65.1478
1.91 , 85.2313 , -64.1848 , 0
1.91 , 85.4118 , -62.1428 , -65.1478
1.92 , 85.2313 , -64.2085 , 0
1.92 , 85.4118 , -62.1428 , -65.1478
1.93 , 85.1838 , -64.1848 , 0
1.93 , 85.4118 , -62.1428 , -65.1478
1.94 , 85.2075 , -64.1848 , 0
1.94 , 85.4118 , -62.1428 , -65.1478
1.95 , 85.2075 , -64.1848 , 0
1.95 , 85.4118 , -62.1428 , -65.1478
1.96 , 85.2075 , -64.1135 , 0
1.96 , 85.4118 , -62.1428 , -65.1478
1.97 , 85.2075 , -64.161 , 0
1.97 , 85.4118 , -62.1428 , -65.1478
1.98 , 85.2075 , -64.161 , 0
1.98 , 85.4118 , -62.1428 , -65.1478
1.99 , 85.2075 , -64.1372 , 0
1.99 , 85.4118 , -62.1428 , -65.1478
2 , 85.2313 , -64.1848 , 0
2 , 85.4118 , -62.1428 , -65.1478
2.01 , 85.2075 , -64.1372 , 0
2.01 , 85.4118 , -62.1428 , -65.1478
2.02 , 85.1838 , -64.1135 , 0
2.02 , 85.4118 , -62.1428 , -65.1478
2.03 , 85.2075 , -64.1135 , 0
2.03 , 85.4118 , -62.1428 , -65.1478
2.04 , 85.1838 , -64.066 , 0
2.04 , 85.4118 , -62.1428 , -65.1478
2.05 , 85.2075 , -64.0897 , 0
2.05 , 85.4118 , -62.1428 , -65.1478
2.06 , 85.2075 , -64.0185 , 0
2.06 , 85.4118 , -62.1428 , -65.1478
2.07 , 85.2075 , -63.9472 , 0
2.07 , 85.4118 , -62.1428 , -65.1478
2.08 , 85.2075 , -63.8284 , 0
2.08 , 85.4118 , -62.1428 , -65.1478
2.09 , 85.1838 , -63.4959 , 0
2.09 , 85.4118 , -62.1428 , -65.1478
2.1 , 85.2075 , -63.3533 , 0
2.1 , 85.4118 , -62.1428 , -65.1478
2.11 , 85.2075 , -63.2821 , 0
2.11 , 85.4118 , -62.1428 , -65.1478
2.12 , 85.1838 , -63.1633 , 0
2.12 , 85.4118 , -62.1428 , -65.1478
2.13 , 85.2075 , -63.1633 , 0
2.13 , 85.4118 , -62.1428 , -65.1478
2.14 , 85.2075 , -63.1158 , 0
2.14 , 85.4118 , -62.1428 , -65.1478
2.15 , 85.2313 , -63.0445 , 0
2.15 , 85.4118 , -62.1428 , -65.1478
2.16 , 85.2313 , -62.7357 , 0
2.16 , 85.4118 , -62.1428 , -65.1478
2.17 , 85.1838 , -62.712 , 0
2.17 , 85.4118 , -62.1428 , -65.1478
2.18 , 85.1838 , -62.712 , 0
2.18 , 85.4118 , -62.1428 , -65.1478
2.19 , 85.2075 , -62.712 , 0
2.19 , 85.4118 , -62.1428 , -65.1478
2.2 , 85.1838 , -62.712 , 0
2.2 , 85.4118 , -62.1428 , -65.1478
2.21 , 85.1838 , -62.6645 , 0
2.21 , 85.4118 , -62.1428 , -65.1478
2.22 , 85.1838 , -62.6407 , 0
2.22 , 85.4118 , -62.1428 , -65.1478
2.23 , 85.2313 , -62.6407 , 0
2.23 , 85.4118 , -62.1428 , -65.1478
2.24 , 85.2313 , -62.5694 , 0
2.24 , 85.4118 , -62.1428 , -65.1478
2.25 , 85.2313 , -62.5694 , 0
2.25 , 85.4118 , -62.1428 , -65.1478
2.26 , 85.2075 , -62.4744 , 0
2.26 , 85.4118 , -62.1428 , -65.1478
2.27 , 85.1838 , -62.4982 , 0
2.27 , 85.4118 , -62.1428 , -65.1478
2.28 , 85.2075 , -62.4982 , 0
2.28 , 85.4118 , -62.1428 , -65.1478
2.29 , 85.1838 , -62.4982 , 0
2.29 , 85.4118 , -62.1428 , -65.1478
2.3 , 85.1838 , -62.4744 , 0
2.3 , 85.4118 , -62.1428 , -65.1478
2.31 , 85.2075 , -62.4744 , 0
2.31 , 85.4118 , -62.1428 , -65.1478
2.32 , 85.2313 , -62.4744 , 0
2.32 , 85.4118 , -62.1428 , -65.1478
2.33 , 85.2313 , -62.4744 , 0
2.33 , 85.4118 , -62.1428 , -65.1478
2.34 , 85.2075 , -62.4507 , 0
2.34 , 85.4118 , -62.1428 , -65.1478
2.35 , 85.2075 , -62.4744 , 0
2.35 , 85.4118 , -62.1428 , -65.1478
2.36 , 85.2075 , -62.4744 , 0
2.36 , 85.4118 , -62.1428 , -65.1478
2.37 , 85.1838 , -62.4744 , 0
2.37 , 85.4118 , -62.1428 , -65.1478
2.38 , 85.1838 , -62.4744 , 0
2.38 , 85.4118 , -62.1428 , -65.1478
2.39 , 85.2075 , -62.4744 , 0
2.39 , 85.4118 , -62.1428 , -65.1478
2.4 , 85.2313 , -62.4744 , 0
2.4 , 85.4118 , -62.1428 , -65.1478
2.41 , 85.2075 , -62.4744 , 0
2.41 , 85.4118 , -62.1428 , -65.1478
2.42 , 85.2075 , -62.4744 , 0
2.42 , 85.4118 , -62.1428 , -65.1478
2.43 , 85.2075 , -62.4507 , 0
2.43 , 85.4118 , -62.1428 , -65.1478
2.44 , 85.2075 , -62.4744 , 0
2.44 , 85.4118 , -62.1428 , -65.1478
2.45 , 85.2075 , -62.4507 , 0
2.45 , 85.4118 , -62.1428 , -65.1478
2.46 , 85.1838 , -62.4744 , 0
2.46 , 85.4118 , -62.1428 , -65.1478
2.47 , 85.2075 , -62.4744 , 0
2.47 , 85.4118 , -62.1428 , -65.1478
2.48 , 85.2075 , -62.4744 , 0
2.48 , 85.4118 , -62.1428 , -65.1478
2.49 , 85.2075 , -62.4744 , 0
2.49 , 85.4118 , -62.1428 , -65.1478
2.5 , 85.2075 , -62.4744 , 0
2.5 , 85.4118 , -62.1428 , -65.1478
2.51 , 85.2075 , -62.4744 , 0
2.51 , 85.4118 , -62.1428 , -65.1478
2.52 , 85.2075 , -62.4744 , 0
2.52 , 85.4118 , -62.1428 , -65.1478
2.53 , 85.1838 , -62.4744 , 0
2.53 , 85.4118 , -62.1428 , -65.1478
2.54 , 85.1838 , -62.4744 , 0
2.54 , 85.4118 , -62.1428 , -65.1478
2.55 , 85.2075 , -62.4744 , 0
2.55 , 85.4118 , -62.1428 , -65.1478
2.56 , 85.2313 , -62.4744 , 0
2.56 , 85.4118 , -62.1428 , -65.1478
2.57 , 85.2313 , -62.4744 , 0
2.57 , 85.4118 , -62.1428 , -65.1478
2.58 , 85.2075 , -62.4744 , 0
2.58 , 85.4118 , -62.1428 , -65.1478
2.59 , 85.2075 , -62.4744 , 0
2.59 , 85.4118 , -62.1428 , -65.1478
2.6 , 85.2075 , -62.4744 , 0
2.6 , 85.4118 , -62.1428 , -65.1478
2.61 , 85.1838 , -62.4744 , 0
2.61 , 85.4118 , -62.1428 , -65.1478
2.62 , 85.1838 , -62.4744 , 0
2.62 , 85.4118 , -62.1428 , -65.1478
2.63 , 85.2075 , -62.4744 , 0
2.63 , 85.4118 , -62.1428 , -65.1478
2.64 , 85.2075 , -62.4744 , 0
2.64 , 85.4118 , -62.1428 , -65.1478
2.65 , 85.2313 , -62.4744 , 0
2.65 , 85.4118 , -62.1428 , -65.1478
2.66 , 85.2075 , -62.4744 , 0
2.66 , 85.4118 , -62.1428 , -65.1478
2.67 , 85.2075 , -62.4744 , 0
2.67 , 85.4118 , -62.1428 , -65.1478
2.68 , 85.2075 , -62.4744 , 0
2.68 , 85.4118 , -62.1428 , -65.1478
2.69 , 85.2075 , -62.4744 , 0
2.69 , 85.4118 , -62.1428 , -65.1478
2.7 , 85.2313 , -62.4744 , 0
2.7 , 85.4118 , -62.1428 , -65.1478
2.71 , 85.2075 , -62.4507 , 0
2.71 , 85.4118 , -62.1428 , -65.1478
2.72 , 85.2075 , -62.4744 , 0
2.72 , 85.4118 , -62.1428 , -65.1478
2.73 , 85.2075 , -62.4744 , 0
2.73 , 85.4118 , -62.1428 , -65.1478
2.74 , 85.2075 , -62.4744 , 0
2.74 , 85.4118 , -62.1428 , -65.1478
2.75 , 85.1838 , -62.4744 , 0
2.75 , 85.4118 , -62.1428 , -65.1478
2.76 , 85.1838 , -62.4507 , 0
2.76 , 85.4118 , -62.1428 , -65.1478
2.77 , 85.2313 , -62.4744 , 0
2.77 , 85.4118 , -62.1428 , -65.1478
2.78 , 85.2313 , -62.4744 , 0
2.78 , 85.4118 , -62.1428 , -65.1478
2.79 , 85.2075 , -62.4744 , 0
2.79 , 85.4118 , -62.1428 , -65.1478
2.8 , 85.2313 , -62.4744 , 0
2.8 , 85.4118 , -62.1428 , -65.1478
2.81 , 85.1838 , -62.4744 , 0
2.81 , 85.4118 , -62.1428 , -65.1478
2.82 , 85.2075 , -62.4507 , 0
2.82 , 85.4118 , -62.1428 , -65.1478
2.83 , 85.1838 , -62.4744 , 0
2.83 , 85.4118 , -62.1428 , -65.1478
2.84 , 85.1838 , -62.4744 , 0
2.84 , 85.4118 , -62.1428 , -65.1478
2.85 , 85.2075 , -62.4269 , 0
2.85 , 85.4118 , -62.1428 , -65.1478
2.86 , 85.2313 , -62.4032 , 0
2.86 , 85.4118 , -62.1428 , -65.1478
2.87 , 85.2075 , -62.3557 , 0
2.87 , 85.4118 , -62.1428 , -65.1478
2.88 , 85.2075 , -62.3794 , 0
2.88 , 85.4118 , -62.1428 , -65.1478
2.89 , 85.2075 , -62.3319 , 0
2.89 , 85.4118 , -62.1428 , -65.1478
2.9 , 85.2075 , -62.3319 , 0
2.9 , 85.4118 , -62.1428 , -65.1478
2.91 , 85.1838 , -62.3794 , 0
2.91 , 85.4118 , -62.1428 , -65.1478
2.92 , 85.2075 , -62.3794 , 0
2.92 , 85.4118 , -62.1428 , -65.1478
2.93 , 85.1838 , -62.3081 , 0
2.93 , 85.4118 , -62.1428 , -65.1478
2.94 , 85.2313 , -62.2606 , 0
2.94 , 85.4118 , -62.1428 , -65.1478
2.95 , 85.2313 , -62.2131 , 0
2.95 , 85.4118 , -62.1428 , -65.1478
2.96 , 85.2075 , -62.2369 , 0
2.96 , 85.4118 , -62.1428 , -65.1478
2.97 , 85.2075 , -62.1894 , 0
2.97 , 85.4118 , -62.1428 , -65.1478
2.98 , 85.2075 , -62.0944 , 0
2.98 , 85.4118 , -62.1428 , -65.1478
2.99 , 85.1838 , -62.0706 , 0
2.99 , 85.4118 , -62.1428 , -65.1478
3 , 85.1838 , -62.0706 , 0
3 , 85.4118 , -62.1428 , -65.1478
l1 0.0875671, l2 0.102132, l3 0.11761
0 , 85.2075 , -62.0468 , 0
0 , 71.235 , -12.2162 , -100.896
0.01 , 85.2075 , -62.0706 , 0
0.01 , 71.235 , -12.2162 , -100.896
0.02 , 85.2313 , -62.0468 , 0
0.02 , 71.235 , -12.2162 , -100.896
0.03 , 85.2075 , -62.0231 , 0
0.03 , 71.235 , -12.2162 , -100.896
0.04 , 85.2075 , -62.0231 , 0
0.04 , 71.235 , -12.2162 , -100.896
0.05 , 85.2075 , -61.9993 , 0
0.05 , 71.235 , -12.2162 , -100.896
0.06 , 85.1838 , -61.7855 , 0
0.06 , 71.235 , -12.2162 , -100.896
0.07 , 85.2075 , -61.2867 , 0
0.07 , 71.235 , -12.2162 , -100.896
0.08 , 85.2075 , -60.6928 , 0
0.08 , 71.235 , -12.2162 , -100.896
0.09 , 85.2313 , -59.6714 , 0
0.09 , 71.235 , -12.2162 , -100.896
0.1 , 85.2075 , -58.4362 , 0
0.1 , 71.235 , -12.2162 , -100.896
0.11 , 85.1838 , -57.581 , 0
0.11 , 71.235 , -12.2162 , -100.896
0.12 , 85.2075 , -57.4147 , 0
0.12 , 71.235 , -12.2162 , -100.896
0.13 , 85.1838 , -57.1772 , 0
0.13 , 71.235 , -12.2162 , -100.896
0.14 , 85.1838 , -56.8921 , 0
0.14 , 71.235 , -12.2162 , -100.896
0.15 , 85.1838 , -56.6071 , 0
0.15 , 71.235 , -12.2162 , -100.896
0.16 , 85.1838 , -55.7044 , 0
0.16 , 71.235 , -12.2162 , -100.896
0.17 , 85.1838 , -55.0155 , 0
0.17 , 71.235 , -12.2162 , -100.896
0.18 , 85.2313 , -54.8967 , 0
0.18 , 71.235 , -12.2162 , -100.896
0.19 , 85.2313 , -54.6117 , 0
0.19 , 71.235 , -12.2162 , -100.896
0.2 , 85.2075 , -54.0178 , 0
0.2 , 71.235 , -12.2162 , -100.896
0.21 , 85.1838 , -53.0676 , 0
0.21 , 71.235 , -12.2162 , -100.896
0.22 , 85.2075 , -51.3336 , 0
0.22 , 71.235 , -12.2162 , -100.896
0.23 , 85.1838 , -50.6447 , 0
0.23 , 71.235 , -12.2162 , -100.896
0.24 , 85.1838 , -50.4071 , 0
0.24 , 71.235 , -12.2162 , -100.896
0.25 , 85.2313 , -49.4807 , 0
0.25 , 71.235 , -12.2162 , -100.896
0.26 , 85.2075 , -48.8393 , 0
0.26 , 71.235 , -12.2162 , -100.896
0.27 , 85.2313 , -48.4593 , 0
0.27 , 71.235 , -12.2162 , -100.896
0.28 , 85.2313 , -46.7014 , 0
0.28 , 71.235 , -12.2162 , -100.896
0.29 , 85.1838 , -44.0647 , 0
0.29 , 71.235 , -12.2162 , -100.896
0.3 , 85.2075 , -42.1643 , 0
0.3 , 71.235 , -12.2162 , -100.896
0.31 , 85.1838 , -40.8103 , 0
0.31 , 71.235 , -12.2162 , -100.896
0.32 , 85.2313 , -38.126 , 0
0.32 , 71.235 , -12.2162 , -100.896
0.33 , 85.2075 , -36.6057 , 0
0.33 , 71.235 , -12.2162 , -100.896
0.34 , 85.2313 , -36.2494 , 0
0.34 , 71.235 , -12.2162 , -100.896
0.35 , 85.1838 , -35.133 , 0
0.35 , 71.235 , -12.2162 , -100.896
0.36 , 85.2313 , -33.8977 , 0
0.36 , 71.235 , -12.2162 , -100.896
0.37 , 85.2075 , -33.4701 , 0
0.37 , 71.235 , -12.2162 , -100.896
0.38 , 85.1838 , -32.2112 , 0
0.38 , 71.235 , -12.2162 , -100.896
0.39 , 85.1838 , -30.3821 , 0
0.39 , 71.235 , -12.2162 , -100.896
0.4 , 85.1838 , -29.6932 , 0
0.4 , 71.235 , -12.2162 , -100.896
0.41 , 85.2313 , -29.3844 , 0
0.41 , 71.235 , -12.2162 , -100.896
0.42 , 85.2075 , -28.3392 , 0
0.42 , 71.235 , -12.2162 , -100.896
0.43 , 85.2075 , -28.1016 , 0
0.43 , 71.235 , -12.2162 , -100.896
0.44 , 85.2075 , -27.7215 , 0
0.44 , 71.235 , -12.2162 , -100.896
0.45 , 85.16 , -26.9614 , 0
0.45 , 71.235 , -12.2162 , -100.896
0.46 , 85.1838 , -26.9139 , 0
0.46 , 71.235 , -12.2162 , -100.896
0.47 , 85.16 , -26.5576 , 0
0.47 , 71.235 , -12.2162 , -100.896
0.48 , 85.0887 , -26.035 , 0
0.48 , 71.235 , -12.2162 , -100.896
0.49 , 85.0175 , -25.8924 , 0
0.49 , 71.235 , -12.2162 , -100.896
0.5 , 84.5899 , -25.7499 , 0
0.5 , 71.235 , -12.2162 , -100.896
0.51 , 83.8298 , -25.4886 , 0
0.51 , 71.235 , -12.2162 , -100.896
0.52 , 83.806 , -24.9898 , 0
0.52 , 71.235 , -12.2162 , -100.896
0.53 , 83.616 , -24.7047 , 0
0.53 , 71.235 , -12.2162 , -100.896
0.54 , 83.0459 , -23.9208 , 0
0.54 , 71.235 , -12.2162 , -100.896
0.55 , 82.9033 , -23.8496 , 0
0.55 , 71.235 , -12.2162 , -100.896
0.56 , 82.642 , -23.5407 , 0
0.56 , 71.235 , -12.2162 , -100.896
0.57 , 82.2382 , -23.0419 , 0
0.57 , 71.235 , -12.2162 , -100.896
0.58 , 82.1194 , -22.8281 , 0
0.58 , 71.235 , -12.2162 , -100.896
0.59 , 81.6443 , -22.2342 , 0
0.59 , 71.235 , -12.2162 , -100.896
0.6 , 81.193 , -22.0917 , 0
0.6 , 71.235 , -12.2162 , -100.896
0.61 , 80.9792 , -21.4266 , 0
0.61 , 71.235 , -12.2162 , -100.896
0.62 , 80.5279 , -20.2389 , 0
0.62 , 71.235 , -12.2162 , -100.896
0.63 , 80.5279 , -20.0963 , 0
0.63 , 71.235 , -12.2162 , -100.896
0.64 , 80.0765 , -19.7638 , 0
0.64 , 71.235 , -12.2162 , -100.896
0.65 , 79.3164 , -19.455 , 0
0.65 , 71.235 , -12.2162 , -100.896
0.66 , 79.2926 , -19.2649 , 0
0.66 , 71.235 , -12.2162 , -100.896
0.67 , 78.9601 , -19.0511 , 0
0.67 , 71.235 , -12.2162 , -100.896
0.68 , 78.6038 , -18.9086 , 0
0.68 , 71.235 , -12.2162 , -100.896
0.69 , 78.3425 , -18.7661 , 0
0.69 , 71.235 , -12.2162 , -100.896
0.7 , 77.7486 , -18.576 , 0
0.7 , 71.235 , -12.2162 , -100.896
0.71 , 77.7724 , -18.3147 , 0
0.71 , 71.235 , -12.2162 , -100.896
0.72 , 77.3685 , -18.0772 , 0
0.72 , 71.235 , -12.2162 , -100.896
0.73 , 76.4659 , -17.7446 , 0
0.73 , 71.235 , -12.2162 , -100.896
0.74 , 76.4421 , -17.5784 , 0
0.74 , 71.235 , -12.2162 , -100.896
0.75 , 76.062 , -17.4833 , 0
0.75 , 71.235 , -12.2162 , -100.896
0.76 , 75.6344 , -17.4121 , 0
0.76 , 71.235 , -12.2162 , -100.896
0.77 , 75.6107 , -17.3408 , 0
0.77 , 71.235 , -12.2162 , -100.896
0.78 , 75.3969 , -17.2458 , 0
0.78 , 71.235 , -12.2162 , -100.896
0.79 , 75.2069 , -17.032 , 0
0.79 , 71.235 , -12.2162 , -100.896
0.8 , 75.0881 , -16.9132 , 0
0.8 , 71.235 , -12.2162 , -100.896
0.81 , 74.9693 , -16.7707 , 0
0.81 , 71.235 , -12.2162 , -100.896
0.82 , 74.8505 , -16.6757 , 0
0.82 , 71.235 , -12.2162 , -100.896
0.83 , 74.6843 , -16.6282 , 0
0.83 , 71.235 , -12.2162 , -100.896
0.84 , 74.4942 , -16.5332 , 0
0.84 , 71.235 , -12.2162 , -100.896
0.85 , 74.3042 , -16.4856 , 0
0.85 , 71.235 , -12.2162 , -100.896
0.86 , 74.1617 , -16.3906 , 0
0.86 , 71.235 , -12.2162 , -100.896
0.87 , 74.0191 , -16.2956 , 0
0.87 , 71.235 , -12.2162 , -100.896
0.88 , 73.9954 , -16.2006 , 0
0.88 , 71.235 , -12.2162 , -100.896
0.89 , 73.9479 , -16.0818 , 0
0.89 , 71.235 , -12.2162 , -100.896
0.9 , 73.8529 , -15.9155 , 0
0.9 , 71.235 , -12.2162 , -100.896
0.91 , 73.8053 , -15.7968 , 0
0.91 , 71.235 , -12.2162 , -100.896
0.92 , 73.6391 , -15.7017 , 0
0.92 , 71.235 , -12.2162 , -100.896
0.93 , 73.5678 , -15.583 , 0
0.93 , 71.235 , -12.2162 , -100.896
0.94 , 73.4015 , -15.488 , 0
0.94 , 71.235 , -12.2162 , -100.896
0.95 , 73.2115 , -15.4404 , 0
0.95 , 71.235 , -12.2162 , -100.896
0.96 , 73.164 , -15.4167 , 0
0.96 , 71.235 , -12.2162 , -100.896
0.97 , 73.1165 , -15.4167 , 0
0.97 , 71.235 , -12.2162 , -100.896
0.98 , 73.0452 , -15.3692 , 0
0.98 , 71.235 , -12.2162 , -100.896
0.99 , 72.9739 , -15.3692 , 0
0.99 , 71.235 , -12.2162 , -100.896
1 , 72.8789 , -15.3217 , 0
1 , 71.235 , -12.2162 , -100.896
1.01 , 72.8552 , -15.2979 , 0
1.01 , 71.235 , -12.2162 , -100.896
1.02 , 72.7601 , -15.2504 , 0
1.02 , 71.235 , -12.2162 , -100.896
1.03 , 72.6889 , -15.2504 , 0
1.03 , 71.235 , -12.2162 , -100.896
1.04 , 72.5701 , -15.2267 , 0
1.04 , 71.235 , -12.2162 , -100.896
1.05 , 72.5464 , -15.2029 , 0
1.05 , 71.235 , -12.2162 , -100.896
1.06 , 72.4751 , -15.1079 , 0
1.06 , 71.235 , -12.2162 , -100.896
1.07 , 72.4276 , -15.0841 , 0
1.07 , 71.235 , -12.2162 , -100.896
1.08 , 72.3326 , -14.9891 , 0
1.08 , 71.235 , -12.2162 , -100.896
1.09 , 72.2613 , -14.8941 , 0
1.09 , 71.235 , -12.2162 , -100.896
1.1 , 72.095 , -14.7753 , 0
1.1 , 71.235 , -12.2162 , -100.896
1.11 , 71.8812 , -14.5853 , 0
1.11 , 71.235 , -12.2162 , -100.896
1.12 , 71.6912 , -14.4428 , 0
1.12 , 71.235 , -12.2162 , -100.896
1.13 , 71.5724 , -14.3002 , 0
1.13 , 71.235 , -12.2162 , -100.896
1.14 , 71.5012 , -14.3002 , 0
1.14 , 71.235 , -12.2162 , -100.896
1.15 , 71.5012 , -14.3002 , 0
1.15 , 71.235 , -12.2162 , -100.896
1.16 , 71.3586 , -14.229 , 0
1.16 , 71.235 , -12.2162 , -100.896
1.17 , 71.2161 , -14.1577 , 0
1.17 , 71.235 , -12.2162 , -100.896
1.18 , 71.0973 , -14.0627 , 0
1.18 , 71.235 , -12.2162 , -100.896
1.19 , 71.0498 , -14.0152 , 0
1.19 , 71.235 , -12.2162 , -100.896
1.2 , 70.9073 , -13.8964 , 0
1.2 , 71.235 , -12.2162 , -100.896
1.21 , 70.741 , -13.8014 , 0
1.21 , 71.235 , -12.2162 , -100.896
1.22 , 70.6935 , -13.7064 , 0
1.22 , 71.235 , -12.2162 , -100.896
1.23 , 70.6935 , -13.6351 , 0
1.23 , 71.235 , -12.2162 , -100.896
1.24 , 70.5747 , -13.5876 , 0
1.24 , 71.235 , -12.2162 , -100.896
1.25 , 70.551 , -13.6113 , 0
1.25 , 71.235 , -12.2162 , -100.896
1.26 , 70.4084 , -13.5876 , 0
1.26 , 71.235 , -12.2162 , -100.896
1.27 , 70.2659 , -13.5876 , 0
1.27 , 71.235 , -12.2162 , -100.896
1.28 , 70.2659 , -13.5401 , 0
1.28 , 71.235 , -12.2162 , -100.896
1.29 , 70.2897 , -13.4926 , 0
1.29 , 71.235 , -12.2162 , -100.896
1.3 , 70.2659 , -13.4688 , 0
1.3 , 71.235 , -12.2162 , -100.896
1.31 , 70.2659 , -13.4688 , 0
1.31 , 71.235 , -12.2162 , -100.896
1.32 , 70.2659 , -13.4213 , 0
1.32 , 71.235 , -12.2162 , -100.896
1.33 , 70.2659 , -13.4213 , 0
1.33 , 71.235 , -12.2162 , -100.896
1.34 , 70.2422 , -13.3738 , 0
1.34 , 71.235 , -12.2162 , -100.896
1.35 , 70.2184 , -13.3976 , 0
1.35 , 71.235 , -12.2162 , -100.896
1.36 , 70.2184 , -13.3738 , 0
1.36 , 71.235 , -12.2162 , -100.896
1.37 , 70.1947 , -13.3738 , 0
1.37 , 71.235 , -12.2162 , -100.896
1.38 , 70.2184 , -13.3263 , 0
1.38 , 71.235 , -12.2162 , -100.896
1.39 , 70.2422 , -13.2788 , 0
1.39 , 71.235 , -12.2162 , -100.896
1.4 , 70.2422 , -13.2313 , 0
1.4 , 71.235 , -12.2162 , -100.896
1.41 , 70.1947 , -13.16 , 0
1.41 , 71.235 , -12.2162 , -100.896
1.42 , 70.2184 , -13.1363 , 0
1.42 , 71.235 , -12.2162 , -100.896
1.43 , 70.2659 , -13.1125 , 0
1.43 , 71.235 , -12.2162 , -100.896
1.44 , 70.2184 , -13.0887 , 0
1.44 , 71.235 , -12.2162 , -100.896
1.45 , 70.2659 , -13.1125 , 0
1.45 , 71.235 , -12.2162 , -100.896
1.46 , 70.2184 , -13.065 , 0
1.46 , 71.235 , -12.2162 , -100.896
1.47 , 70.2184 , -13.0887 , 0
1.47 , 71.235 , -12.2162 , -100.896
1.48 , 70.2184 , -13.0412 , 0
1.48 , 71.235 , -12.2162 , -100.896
1.49 , 70.2422 , -13.0175 , 0
1.49 , 71.235 , -12.2162 , -100.896
1.5 , 70.2422 , -12.9937 , 0
1.5 , 71.235 , -12.2162 , -100.896
1.51 , 70.2422 , -12.9937 , 0
1.51 , 71.235 , -12.2162 , -100.896
1.52 , 70.2184 , -12.9462 , 0
1.52 , 71.235 , -12.2162 , -100.896
1.53 , 70.2422 , -12.9225 , 0
1.53 , 71.235 , -12.2162 , -100.896
1.54 , 70.2184 , -12.9462 , 0
