0, 1, 1, -1.0246, 0.0248015
0.025, 1, 1, -1.0246, 0.0248015
0.05, 1, 1, -0.961174, 0.0100943
0.075, 1, 1, -0.797306, 0.0195392
0.1, 1, 1, -1.13868, -0.000125932
0.125, 1, 1, -1.13868, -0.000125932
0.15, 1, 1, -1.13868, -0.000125932
0.175, 1, 1, -1.13868, -0.000125932
0.2, 1, 1, -1.13868, -0.000125932
0.225, 1, 1, -1.13868, -0.000125932
0.25, 1, 1, -1.08138, 0.00335576
0.275, 1, 1, -1.08138, 0.00335576
0.3, 1, 1, -1.08138, 0.00335576
0.325, 1, 1, -1.08138, 0.00335576
0.35, 1, 1, -1.08138, 0.00335576
0.375, 1, 1, -1.08138, 0.00335576
0.4, 1, 1, -1.08138, 0.00335576
0.425, 1, 1, -1.08138, 0.00335576
0.45, 1, 1, -1.08162, 0.00440197
0.475, 1, 1, -1.08776, 0.00365787
0.5, 1, 1, -1.09612, 0.00310476
0.525, 1, 1, -1.09612, 0.00310476
0.55, 1, 1, -1.09612, 0.00310476
0.575, 1, 1, -1.09612, 0.00310476
0.6, 1, 1, -1.09612, 0.00310476
0.625, 1, 1, -1.09612, 0.00310476
0.65, 1, 1, -1.04745, 0.00363712
0.675, 1, 1, -1.04571, 0.00396324
0.7, 1, 1, -1.04571, 0.00396324
0.725, 1, 1, -1.04571, 0.00396324
0.75, 1, 1, -1.04943, 0.00373589
0.775, 1, 1, -1.05292, 0.00297884
0.8, 1, 1, -1.05292, 0.00297884
0.825, 1, 1, -1.05292, 0.00297884
0.85, 1, 1, -1.03951, 0.00280822
0.875, 1, 1, -1.03951, 0.00280822
0.9, 1, 1, -1.03951, 0.00280822
0.925, 1, 1, -1.03951, 0.00280822
0.95, 1, 1, -1.03951, 0.00280822
0.975, 1, 1, -1.03951, 0.00280822
1, 1, 1, -1.03951, 0.00280822
1.025, 1, 1, -1.03951, 0.00280822
1.05, 1, 1, -1.03951, 0.00280822
1.075, 1, 1, -1.03951, 0.00280822
1.1, 1, 1, -1.03951, 0.00280822
1.125, 1, 1, -1.03951, 0.00280822
1.15, 1, 1, -1.03951, 0.00280822
1.175, 1, 1, -1.03951, 0.00280822
1.2, 1, 1, -1.03951, 0.00280822
1.225, 1, 1, -1.01183, -0.00458961
1.25, 1, 1, -1.01183, -0.00458961
1.275, 1, 1, -1.01185, 0.000221083
1.3, 1, 1, -1.01192, 0.000935848
1.325, 1, 1, -1.01197, 0.00187166
1.35, 1, 1, -1.01202, 0.00279213
1.375, 1, 1, -1.01204, 0.00338713
1.4, 1, 1, -1.01204, 0.00338713
