0.01 , -9.81235
0.02 , -11.2842
0.03 , -12.1305
0.04 , -12.737
0.05 , -13.2147
0.06 , -13.6111
0.07 , -13.9514
0.08 , -14.2504
0.09 , -14.5175
0.1 , -14.7595
0.11 , -14.9809
0.12 , -15.1852
0.13 , -15.375
0.14 , -15.5524
0.15 , -15.719
0.16 , -15.8762
0.17 , -16.0251
0.18 , -16.1665
0.19 , -16.3012
0.2 , -16.4299
0.21 , -16.5091
0.22 , -16.6207
0.23 , -16.7306
0.24 , -16.8373
0.25 , -16.9408
0.26 , -17.041
0.27 , -17.05
0.28 , -17.131
0.29 , -17.2149
0.3 , -17.2983
0.31 , -17.3804
0.32 , -17.4609
0.33 , -17.4517
0.34 , -17.5156
0.35 , -17.5835
0.36 , -17.6518
0.37 , -17.7216
0.38 , -17.6601
0.39 , -17.7116
0.4 , -17.772
0.41 , -17.8361
0.42 , -17.9023
0.43 , -17.9698
0.44 , -17.9502
0.45 , -18.0063
0.46 , -18.0685
0.47 , -18.1335
0.48 , -18.2
0.49 , -18.2676
0.5 , -18.2039
0.51 , -18.2531
0.52 , -18.3113
0.53 , -18.3732
0.54 , -18.4372
0.55 , -18.5026
0.56 , -18.3929
0.57 , -18.4337
0.58 , -18.4864
0.59 , -18.544
0.6 , -18.6043
0.61 , -18.6665
0.62 , -18.5539
0.63 , -18.5921
0.64 , -18.6423
0.65 , -18.6975
0.66 , -18.7556
0.67 , -18.8157
0.68 , -18.701
0.69 , -18.7372
0.7 , -18.7855
0.71 , -18.8389
0.72 , -18.8952
0.73 , -18.7774
0.74 , -18.8108
0.75 , -18.8565
0.76 , -18.9075
0.77 , -18.9615
0.78 , -19.0177
0.79 , -18.8112
0.8 , -18.8305
0.81 , -18.8677
0.82 , -18.9122
0.83 , -18.9609
0.84 , -19.0123
0.85 , -18.8456
0.86 , -18.8677
0.87 , -18.9051
0.88 , -18.9489
0.89 , -18.9964
0.9 , -19.0466
0.91 , -18.7904
0.92 , -18.7977
0.93 , -18.8259
0.94 , -18.8626
0.95 , -18.9043
0.96 , -18.9492
0.97 , -18.7764
0.98 , -18.7926
0.99 , -18.8243
1 , -18.8626
1.01 , -18.9049
1.02 , -18.9499
1.03 , -18.6446
1.04 , -18.6404
1.05 , -18.6599
1.06 , -18.6892
1.07 , -18.724
1.08 , -18.7626
1.09 , -18.5396
1.1 , -18.5434
1.11 , -18.5656
1.12 , -18.5957
1.13 , -18.6305
1.14 , -18.6685
1.15 , -18.3125
1.16 , -18.2953
1.17 , -18.3048
1.18 , -18.3253
1.19 , -18.3521
1.2 , -18.3832
1.21 , -18.065
1.22 , -18.0486
1.23 , -18.0566
1.24 , -18.0748
1.25 , -18.099
1.26 , -18.1273
1.27 , -17.8062
1.28 , -17.7869
1.29 , -17.792
1.3 , -17.8073
1.31 , -17.8285
1.32 , -17.4575
1.33 , -17.4263
1.34 , -17.4228
1.35 , -17.4309
