0, 0.102955, 0.417412, -0.534707
0.025, 0.102955, 0.417412, -0.534707
0.05, 0.143884, 0.709574, -1.22129
0.075, 0.0918724, 1.14352, -1.40096
0.1, 0.347768, 4.50719, -1.71255
0.125, 0.347768, 4.50719, -1.71255
0.15, 0.347768, 4.50719, -1.71255
0.175, 0.347768, 4.50719, -1.71255
0.2, 0.347768, 4.50719, -1.71255
0.225, 0.347768, 4.50719, -1.71255
0.25, 6.86751, 59.6952, -1.86247
0.275, 6.86751, 59.6952, -1.86247
0.3, 6.86751, 59.6952, -1.86247
0.325, 6.86751, 59.6952, -1.86247
0.35, 6.86751, 59.6952, -1.86247
0.375, 6.86751, 59.6952, -1.86247
0.4, 6.86751, 59.6952, -1.86247
0.425, 6.86751, 59.6952, -1.86247
0.45, 2.08622, 0.336951, 1.10643
0.475, 1.67974, 0.325759, 1.03182
0.5, 1.59044, 0.403285, 0.944469
0.525, 1.59044, 0.403285, 0.944469
0.55, 1.59044, 0.403285, 0.944469
0.575, 1.59044, 0.403285, 0.944469
0.6, 1.59044, 0.403285, 0.944469
0.625, 1.59044, 0.403285, 0.944469
0.65, 1.66768, 0.206034, 1.93765
0.675, 2.15835, 0.330687, 1.97807
0.7, 2.15835, 0.330687, 1.97807
0.725, 2.15835, 0.330687, 1.97807
0.75, 1.57322, 0.177217, 1.90756
0.775, 1.44259, 0.135266, 1.8108
0.8, 1.44259, 0.135266, 1.8108
0.825, 1.44259, 0.135266, 1.8108
0.85, 0.748244, 0, 1.99894
0.875, 0.748244, 0, 1.99894
0.9, 0.748244, 0, 1.99894
0.925, 0.748244, 0, 1.99894
0.95, 0.748244, 0, 1.99894
0.975, 0.748244, 0, 1.99894
1, 0.748244, 0, 1.99894
1.025, 0.748244, 0, 1.99894
1.05, 0.748244, 0, 1.99894
1.075, 0.748244, 0, 1.99894
1.1, 0.748244, 0, 1.99894
1.125, 0.748244, 0, 1.99894
1.15, 0.748244, 0, 1.99894
1.175, 0.748244, 0, 1.99894
1.2, 0.748244, 0, 1.99894
1.225, 0.402447, 0.269627, -0.784542
1.25, 0.402447, 0.269627, -0.784542
1.275, 0.275984, 0.326278, -0.586044
1.3, 0.250245, 0.342421, -0.554207
1.325, 0.223166, 0.358177, -0.525208
1.35, 0.195729, 0.374551, -0.498731
1.375, 0.185203, 0.376124, -0.484149
1.4, 0.185203, 0.376124, -0.484149
1.425, 0.185203, 0.376124, -0.484149
1.45, 0.185203, 0.376124, -0.484149
1.475, 0.185203, 0.376124, -0.484149
1.5, 0.185203, 0.376124, -0.484149
1.525, 0.155381, 0.389698, -0.460226
1.55, 0.155381, 0.389698, -0.460226
1.575, 0.127231, 0.40784, -0.438293
1.6, 0.127231, 0.40784, -0.438293
1.625, 0.127231, 0.40784, -0.438293
1.65, 0.127231, 0.40784, -0.438293
1.675, 0.127231, 0.40784, -0.438293
1.7, 0.127231, 0.40784, -0.438293
1.725, 0.109579, 0.418083, -0.43189
1.75, 0.109579, 0.418083, -0.43189
1.775, 0.0976832, 0.421581, -0.418142
1.8, 0.0976832, 0.421581, -0.418142
1.825, 0.097263, 0.419767, -0.418142
1.85, 0.097263, 0.419767, -0.418142
1.875, 0.097263, 0.419767, -0.418142
1.9, 0.0852427, 0.425465, -0.404286
1.925, 0.0852427, 0.425465, -0.404286
1.95, 0.0852427, 0.425465, -0.404286
1.975, 0.0852427, 0.425465, -0.404286
2, 0.0852427, 0.425465, -0.404286
2.025, 0.0852427, 0.425465, -0.404286
2.05, 0.0852427, 0.425465, -0.404286
2.075, 0.0852427, 0.425465, -0.404286
2.1, 0.0852427, 0.425465, -0.404286
2.125, 0.0852427, 0.425465, -0.404286
2.15, 0.0852427, 0.425465, -0.404286
2.175, 0.0852427, 0.425465, -0.404286
2.2, 0.0852427, 0.425465, -0.404286
2.225, 0.081113, 0.432095, -0.413106
2.25, 0.081113, 0.432095, -0.413106
2.275, 0.081113, 0.432095, -0.413106
2.3, 0.081113, 0.432095, -0.413106
2.325, 0.0247478, 0.448652, -0.379774
2.35, 0.0606364, 0.410795, -0.449697
2.375, 0.0682963, 0.400712, -0.461571
2.4, 0.0602685, 0.408303, -0.449697
2.425, 0.0602685, 0.408303, -0.449697
2.45, 0.0602685, 0.408303, -0.449697
2.475, 0.0602685, 0.408303, -0.449697
2.5, 0.0606629, 0.410975, -0.449697
2.525, 0.0603099, 0.408583, -0.449697
2.55, 0.0603099, 0.408583, -0.449697
2.575, 0.0603099, 0.408583, -0.449697
2.6, 0.0603099, 0.408583, -0.449697
2.625, 0.0603099, 0.408583, -0.449697
2.65, 0.0678457, 0.398068, -0.461571
2.675, 0.0678457, 0.398068, -0.461571
2.7, 0.0755392, 0.392106, -0.473351
2.725, 0.0752942, 0.390834, -0.473351
2.75, 0.0752942, 0.390834, -0.473351
2.775, 0.0719753, 0.395195, -0.482113
2.8, 0.0719753, 0.395195, -0.482113
2.825, 0.0785135, 0.387656, -0.493475
2.85, 0.084572, 0.380283, -0.50475
2.875, 0.084572, 0.380283, -0.50475
2.9, 0.084572, 0.380283, -0.50475
2.925, 0.084572, 0.380283, -0.50475
2.95, 0.0842795, 0.378968, -0.50475
2.975, 0.0841174, 0.378239, -0.50475
3, 0.0841174, 0.378239, -0.50475
3.025, 0.0841174, 0.378239, -0.50475
3.05, 0.0841174, 0.378239, -0.50475
3.075, 0.0807696, 0.383614, -0.513024
3.1, 0.0867955, 0.379276, -0.523908
3.125, 0.0867955, 0.379276, -0.523908
3.15, 0.0865818, 0.378342, -0.523908
3.175, 0.0865818, 0.378342, -0.523908
3.2, 0.0864128, 0.377604, -0.523908
3.225, 0.0864128, 0.377604, -0.523908
3.25, 0.0864128, 0.377604, -0.523908
3.275, 0.0863247, 0.377219, -0.523908
3.3, 0.0863247, 0.377219, -0.523908
3.325, 0.0863247, 0.377219, -0.523908
3.35, 0.0863247, 0.377219, -0.523908
3.375, 0.0863247, 0.377219, -0.523908
3.4, 0.0863247, 0.377219, -0.523908
3.425, 0.0921569, 0.373634, -0.534707
3.45, 0.0921569, 0.373634, -0.534707
3.475, 0.09204, 0.37316, -0.534707
3.5, 0.0919778, 0.372908, -0.534707
3.525, 0.094402, 0.377115, -0.55299
3.55, 0.094402, 0.377115, -0.55299
3.575, 0.094402, 0.377115, -0.55299
3.6, 0.0920341, 0.373136, -0.534707
3.625, 0.0920557, 0.373224, -0.534707
3.65, 0.0920557, 0.373224, -0.534707
3.675, 0.0920557, 0.373224, -0.534707
3.7, 0.0920557, 0.373224, -0.534707
3.725, 0.0920557, 0.373224, -0.534707
3.75, 0.0920557, 0.373224, -0.534707
3.775, 0.0920742, 0.373298, -0.534707
3.8, 0.092067, 0.373269, -0.534707
3.825, 0.092067, 0.373269, -0.534707
3.85, 0.092067, 0.373269, -0.534707
3.875, 0.092067, 0.373269, -0.534707
3.9, 0.0921285, 0.373519, -0.534707
3.925, 0.0921285, 0.373519, -0.534707
3.95, 0.0921285, 0.373519, -0.534707
3.975, 0.0921563, 0.373631, -0.534707
4, 0.0921563, 0.373631, -0.534707
4.025, 0.0921563, 0.373631, -0.534707
4.05, 0.0946316, 0.378032, -0.55299
4.075, 0.0946316, 0.378032, -0.55299
4.1, 0.0946316, 0.378032, -0.55299
4.125, 0.0946308, 0.378029, -0.55299
4.15, 0.0946308, 0.378029, -0.55299
4.175, 0.0946483, 0.378099, -0.55299
4.2, 0.0946483, 0.378099, -0.55299
4.225, 0.0946483, 0.378099, -0.55299
4.25, 0.0946483, 0.378099, -0.55299
4.275, 0.0947235, 0.378399, -0.55299
4.3, 0.0947235, 0.378399, -0.55299
4.325, 0.0947235, 0.378399, -0.55299
4.35, 0.0947235, 0.378399, -0.55299
4.375, 0.0947235, 0.378399, -0.55299
4.4, 0.0947235, 0.378399, -0.55299
4.425, 0.0948003, 0.378706, -0.55299
4.45, 0.0948155, 0.378766, -0.55299
4.475, 0.0948155, 0.378766, -0.55299
4.5, 0.0981473, 0.371807, -0.545422
4.525, 0.0981473, 0.371807, -0.545422
4.55, 0.0924176, 0.374691, -0.534707
4.575, 0.0924176, 0.374691, -0.534707
4.6, 0.0924176, 0.374691, -0.534707
4.625, 0.0925735, 0.375323, -0.534707
4.65, 0.0925735, 0.375323, -0.534707
4.675, 0.0925735, 0.375323, -0.534707
4.7, 0.0925735, 0.375323, -0.534707
4.725, 0.0931346, 0.377598, -0.534707
4.75, 0.0931346, 0.377598, -0.534707
4.775, 0.0935472, 0.379271, -0.534707
4.8, 0.0938104, 0.380338, -0.534707
4.825, 0.0939974, 0.381096, -0.534707
4.85, 0.0880259, 0.384652, -0.523908
4.875, 0.0880259, 0.384652, -0.523908
4.9, 0.0880259, 0.384652, -0.523908
4.925, 0.0880259, 0.384652, -0.523908
4.95, 0.0884487, 0.3865, -0.523908
4.975, 0.0891367, 0.389507, -0.523908
5, 0.0891367, 0.389507, -0.523908
5.025, 0.0902907, 0.394549, -0.523908
5.05, 0.0902907, 0.394549, -0.523908
5.075, 0.0908145, 0.396838, -0.523908
5.1, 0.0908145, 0.396838, -0.523908
5.125, 0.0908145, 0.396838, -0.523908
5.15, 0.0908145, 0.396838, -0.523908
5.175, 0.0908145, 0.396838, -0.523908
5.2, 0.0900491, 0.393493, -0.523908
5.225, 0.0900491, 0.393493, -0.523908
5.25, 0.0900461, 0.393481, -0.523908
5.275, 0.090559, 0.395722, -0.523908
5.3, 0.090559, 0.395722, -0.523908
5.325, 0.090559, 0.395722, -0.523908
5.35, 0.090559, 0.395722, -0.523908
5.375, 0.0899139, 0.392903, -0.523908
5.4, 0.0899139, 0.392903, -0.523908
5.425, 0.0899139, 0.392903, -0.523908
5.45, 0.0899139, 0.392903, -0.523908
5.475, 0.0899139, 0.392903, -0.523908
5.5, 0.0899139, 0.392903, -0.523908
5.525, 0.0899139, 0.392903, -0.523908
5.55, 0.0899139, 0.392903, -0.523908
5.575, 0.0899139, 0.392903, -0.523908
5.6, 0.0899139, 0.392903, -0.523908
5.625, 0.0899139, 0.392903, -0.523908
5.65, 0.0899139, 0.392903, -0.523908
5.675, 0.0900465, 0.393482, -0.523908
5.7, 0.0900465, 0.393482, -0.523908
5.725, 0.0900465, 0.393482, -0.523908
5.75, 0.0895933, 0.391502, -0.523908
5.775, 0.0895933, 0.391502, -0.523908
5.8, 0.0895933, 0.391502, -0.523908
5.825, 0.0895933, 0.391502, -0.523908
5.85, 0.0895933, 0.391502, -0.523908
5.875, 0.08952, 0.391182, -0.523908
5.9, 0.0895846, 0.391464, -0.523908
5.925, 0.0895846, 0.391464, -0.523908
5.95, 0.0899222, 0.392939, -0.523908
5.975, 0.0899222, 0.392939, -0.523908
6, 0.0899222, 0.392939, -0.523908
6.025, 0.0899222, 0.392939, -0.523908
6.05, 0.0899222, 0.392939, -0.523908
6.075, 0.0899222, 0.392939, -0.523908
6.1, 0.0899222, 0.392939, -0.523908
6.125, 0.0899222, 0.392939, -0.523908
6.15, 0.0899222, 0.392939, -0.523908
6.175, 0.0899222, 0.392939, -0.523908
6.2, 0.0899222, 0.392939, -0.523908
6.225, 0.0899222, 0.392939, -0.523908
6.25, 0.0899222, 0.392939, -0.523908
6.275, 0.0899222, 0.392939, -0.523908
6.3, 0.0899222, 0.392939, -0.523908
6.325, 0.0901111, 0.393764, -0.523908
6.35, 0.0901111, 0.393764, -0.523908
6.375, 0.0901111, 0.393764, -0.523908
6.4, 0.0901111, 0.393764, -0.523908
6.425, 0.0901111, 0.393764, -0.523908
6.45, 0.0901135, 0.393775, -0.523908
6.475, 0.0901135, 0.393775, -0.523908
6.5, 0.0901135, 0.393775, -0.523908
6.525, 0.0901135, 0.393775, -0.523908
6.55, 0.0901135, 0.393775, -0.523908
6.575, 0.0901135, 0.393775, -0.523908
6.6, 0.0902324, 0.394294, -0.523908
6.625, 0.0902324, 0.394294, -0.523908
6.65, 0.0902324, 0.394294, -0.523908
6.675, 0.0902324, 0.394294, -0.523908
6.7, 0.0902324, 0.394294, -0.523908
6.725, 0.0902324, 0.394294, -0.523908
6.75, 0.0902249, 0.394262, -0.523908
6.775, 0.0902249, 0.394262, -0.523908
6.8, 0.0902249, 0.394262, -0.523908
6.825, 0.0902799, 0.394502, -0.523908
6.85, 0.0902799, 0.394502, -0.523908
6.875, 0.0969603, 0.393108, -0.534707
6.9, 0.0972885, 0.394439, -0.534707
6.925, 0.0972885, 0.394439, -0.534707
6.95, 0.0973135, 0.39454, -0.534707
6.975, 0.0973135, 0.39454, -0.534707
7, 0.0973135, 0.39454, -0.534707
7.025, 0.0974593, 0.395131, -0.534707
7.05, 0.0978043, 0.39653, -0.534707
7.075, 0.0978043, 0.39653, -0.534707
7.1, 0.0978043, 0.39653, -0.534707
7.125, 0.0978043, 0.39653, -0.534707
7.15, 0.0978043, 0.39653, -0.534707
7.175, 0.0978043, 0.39653, -0.534707
7.2, 0.0978043, 0.39653, -0.534707
7.225, 0.097752, 0.396318, -0.534707
7.25, 0.097752, 0.396318, -0.534707
7.275, 0.097752, 0.396318, -0.534707
7.3, 0.097752, 0.396318, -0.534707
7.325, 0.097752, 0.396318, -0.534707
7.35, 0.097752, 0.396318, -0.534707
7.375, 0.097752, 0.396318, -0.534707
7.4, 0.097752, 0.396318, -0.534707
7.425, 0.097752, 0.396318, -0.534707
7.45, 0.097752, 0.396318, -0.534707
7.475, 0.0977562, 0.396335, -0.534707
7.5, 0.0975958, 0.395685, -0.534707
7.525, 0.0974452, 0.395074, -0.534707
7.55, 0.0974452, 0.395074, -0.534707
7.575, 0.0974452, 0.395074, -0.534707
7.6, 0.097384, 0.394826, -0.534707
7.625, 0.0972398, 0.394241, -0.534707
7.65, 0.0908576, 0.397027, -0.523908
7.675, 0.0908576, 0.397027, -0.523908
7.7, 0.0908576, 0.397027, -0.523908
7.725, 0.0908576, 0.397027, -0.523908
7.75, 0.0908576, 0.397027, -0.523908
7.775, 0.0908576, 0.397027, -0.523908
7.8, 0.0908576, 0.397027, -0.523908
7.825, 0.0908576, 0.397027, -0.523908
7.85, 0.0912205, 0.398612, -0.523908
7.875, 0.0912205, 0.398612, -0.523908
7.9, 0.0912205, 0.398612, -0.523908
7.925, 0.0912205, 0.398612, -0.523908
7.95, 0.0912205, 0.398612, -0.523908
7.975, 0.0912205, 0.398612, -0.523908
8, 0.0912205, 0.398612, -0.523908
8.025, 0.0971353, 0.393818, -0.534707
8.05, 0.0970947, 0.393653, -0.534707
8.075, 0.0910597, 0.39791, -0.523908
8.1, 0.0910597, 0.39791, -0.523908
8.125, 0.0910597, 0.39791, -0.523908
8.15, 0.0924044, 0.403785, -0.523908
8.175, 0.0924044, 0.403785, -0.523908
8.2, 0.0924044, 0.403785, -0.523908
8.225, 0.0924044, 0.403785, -0.523908
8.25, 0.0924044, 0.403785, -0.523908
8.275, 0.0924044, 0.403785, -0.523908
8.3, 0.0918188, 0.401227, -0.523908
8.325, 0.0918188, 0.401227, -0.523908
8.35, 0.0918188, 0.401227, -0.523908
8.375, 0.0922859, 0.403268, -0.523908
8.4, 0.0931706, 0.407134, -0.523908
8.425, 0.0931706, 0.407134, -0.523908
8.45, 0.0931706, 0.407134, -0.523908
8.475, 0.0932064, 0.40729, -0.523908
8.5, 0.0932064, 0.40729, -0.523908
8.525, 0.0932064, 0.40729, -0.523908
8.55, 0.0924686, 0.404066, -0.523908
8.575, 0.0916628, 0.400545, -0.523908
8.6, 0.0916628, 0.400545, -0.523908
8.625, 0.0916628, 0.400545, -0.523908
8.65, 0.0915368, 0.399995, -0.523908
8.675, 0.0915368, 0.399995, -0.523908
8.7, 0.0915368, 0.399995, -0.523908
8.725, 0.0915368, 0.399995, -0.523908
8.75, 0.0915368, 0.399995, -0.523908
8.775, 0.0915368, 0.399995, -0.523908
8.8, 0.0915368, 0.399995, -0.523908
8.825, 0.0915368, 0.399995, -0.523908
8.85, 0.0915368, 0.399995, -0.523908
8.875, 0.0915368, 0.399995, -0.523908
8.9, 0.0915368, 0.399995, -0.523908
8.925, 0.0915368, 0.399995, -0.523908
8.95, 0.0915368, 0.399995, -0.523908
8.975, 0.0915368, 0.399995, -0.523908
9, 0.0915368, 0.399995, -0.523908
9.025, 0.0916655, 0.400557, -0.523908
9.05, 0.0916655, 0.400557, -0.523908
9.075, 0.0976259, 0.395807, -0.534707
9.1, 0.0976259, 0.395807, -0.534707
9.125, 0.0976259, 0.395807, -0.534707
9.15, 0.0974544, 0.395111, -0.534707
9.175, 0.0972237, 0.394176, -0.534707
9.2, 0.0972237, 0.394176, -0.534707
9.225, 0.0972237, 0.394176, -0.534707
9.25, 0.0972237, 0.394176, -0.534707
9.275, 0.0970604, 0.393514, -0.534707
9.3, 0.0970604, 0.393514, -0.534707
9.325, 0.0970604, 0.393514, -0.534707
9.35, 0.0970604, 0.393514, -0.534707
9.375, 0.0970604, 0.393514, -0.534707
9.4, 0.0969774, 0.393178, -0.534707
9.425, 0.0969774, 0.393178, -0.534707
9.45, 0.0968997, 0.392863, -0.534707
9.475, 0.0968593, 0.392699, -0.534707
9.5, 0.0968593, 0.392699, -0.534707
9.525, 0.0968927, 0.392834, -0.534707
9.55, 0.0969269, 0.392973, -0.534707
9.575, 0.0969269, 0.392973, -0.534707
9.6, 0.0969269, 0.392973, -0.534707
9.625, 0.0969269, 0.392973, -0.534707
9.65, 0.0971311, 0.393801, -0.534707
9.675, 0.0977144, 0.396165, -0.534707
9.7, 0.0977144, 0.396165, -0.534707
9.725, 0.0977144, 0.396165, -0.534707
9.75, 0.0977144, 0.396165, -0.534707
9.775, 0.0975935, 0.395675, -0.534707
9.8, 0.0974272, 0.395001, -0.534707
9.825, 0.0974272, 0.395001, -0.534707
9.85, 0.0974642, 0.395151, -0.534707
9.875, 0.0979279, 0.397031, -0.534707
9.9, 0.0979279, 0.397031, -0.534707
9.925, 0.0994622, 0.403252, -0.534707
9.95, 0.0994622, 0.403252, -0.534707
9.975, 0.106787, 0.404535, -0.545422
10, 0.106787, 0.404535, -0.545422
10.025, 0.106787, 0.404535, -0.545422
10.05, 0.106787, 0.404535, -0.545422
10.075, 0.100025, 0.405532, -0.534707
10.1, 0.100025, 0.405532, -0.534707
10.125, 0.100025, 0.405532, -0.534707
10.15, 0.100073, 0.405729, -0.534707
10.175, 0.100073, 0.405729, -0.534707
10.2, 0.100073, 0.405729, -0.534707
10.225, 0.100073, 0.405729, -0.534707
10.25, 0.100158, 0.406072, -0.534707
