0, 0.00111111, 0, 0.176408, 0.09, 2.30455, 0.822917
0.025, 0.00293553, 0, 0.191108, 0.06, 2.65456, 2.281
0.05, 0.0124927, 0, 0.285576, 0.72, 3.10384, 2.74039
0.075, 0.0305793, 0, 0.317662, 0.77, 3.21872, 3.21976
0.1, 0.0509353, 0, 0.427341, 0.94, 3.4149, 3.51937
0.125, 0.073011, 0, 0.48282, 0.95, 2.77724, 3.49939
0.15, 0.0904675, 0, 0.581634, 0.61, 3.22956, 2.84026
0.175, 0.107616, 0, 0.624586, 0.96, 2.36203, 3.13987
0.2, 0.117058, 0, 0.702819, 0.02, 3.07763, 2.44079
0.225, 0.115279, 0, 0.748966, 0.07, 4.4791, 3.21976
0.25, 0.12379, 0, 0.904793, 0.85, 4.8807, 4.95747
0.275, 0.14308, 0, 0.976251, 0.96, 4.70613, 4.43816
0.3, 0.171028, 0, 1.1423, 1.59, 3.75226, 4.63789
0.325, 0.206312, 0, 1.18666, 1.61, 3.72318, 3.73908
0.35, 0.254551, 0, 1.30734, 2.71, 2.42006, 3.69913
0.375, 0.316784, 0, 1.33904, 2.84, 2.47147, 2.02134
0.4, 0.394147, 0, 1.41791, 4.06, 3.41465, 2.50071
0.425, 0.484786, 0, 1.46342, 4.07, 3.14803, 3.73908
0.45, 0.597877, 0, 1.57233, 6.06, 2.79916, 2.36089
0.475, 0.733485, 0, 1.59917, 6.12, 4.03496, 2.6605
0.5, 0.859202, 0, 1.75449, 5.53, 3.35443, 4.19847
0.525, 0.982555, 0, 1.79885, 6.18, 3.14843, 3.27968
0.55, 1.13385, 0, 1.89805, 8.04, 2.34183, 2.80031
0.575, 1.30474, 0, 1.9277, 8.07, 1.57803, 2.34092
0.6, 1.49006, 0, 1.98331, 9.55, 1.4423, 1.12252
0.625, 1.68932, 0, 1.99494, 9.57, 1.16368, 1.26234
0.65, 1.88909, 0, 2.0361, 9.99, 1.90036, 1.12252
0.675, 2.08812, 0, 2.054, 9.91, 2.58676, 2.12121
0.7, 2.2778, 0, 2.13875, 9.63, 1.89308, 2.42081
0.725, 2.46168, 0, 2.17058, 9.82, 1.27108, 1.56194
0.75, 2.65917, 0, 2.20701, 11.1, 1.19555, 1.36221
0.775, 2.87018, 0, 2.22453, 11.31, 0.361651, 1.30229
0.8, 3.09313, 0, 2.22823, 12.49, -0.146923, 0.0838896
0.825, 3.32306, 0, 2.22823, 12.32, -0.101917, 0.0639159
0.85, 3.54693, 0, 2.22836, 12.46, 1.10276, 0.0639159
0.875, 3.76849, 0, 2.23335, 12.58, 0.728911, 0.902812
0.9, 3.98495, 0, 2.25879, 12.49, 1.28957, 0.583232
0.925, 4.19569, 0, 2.26927, 12.55, 0.931919, 1.38218
0.95, 4.39579, 0, 2.30762, 12.05, 0.385051, 0.683101
0.975, 4.5859, 0, 2.30915, 12.14, 0.284154, 0.143811
1, 4.77723, 0, 2.31375, 12.53, -0.141645, 0.46339
1.025, 4.96965, 0, 2.31414, 12.61, -0.133882, 0.123837
1.05, 5.16213, 0, 2.31414, 12.92, 0.31883, 0.0639159
1.075, 5.35454, 0, 2.31414, 12.99, 1.10311, 0.0639159
1.1, 5.54604, 0, 2.34699, 13.23, 0.366336, 1.20242
1.125, 5.73305, 0, 2.35083, 13.01, 0.718595, 0.0239684
1.15, 5.91742, 0, 2.37639, 13.39, -0.29895, 0.343548
1.175, 6.10044, 0, 2.37652, 13.27, -0.696648, 0.0639159
1.2, 6.27821, 0, 2.37626, 13.33, -1.46272, 0.0439422
1.225, 6.45295, 0, 2.37345, 13.38, -1.06101, -0.655138
1.25, 6.62472, 0, 2.35198, 13.44, -0.879304, -0.655138
1.275, 6.79029, 0, 2.34111, 13.22, 0.0133687, -0.914796
1.3, 6.94892, 0, 2.33779, 13.21, -0.12478, 0.0439422
