0, 1, 1, -0.32593, -0.922683
0.025, 1, 1, -0.0643898, -0.0446099
0.05, 1, 1, -0.0643898, -0.0446099
0.075, 1, 1, -0.0643898, -0.0446099
0.1, 1, 1, -0.0643898, -0.0446099
0.125, 1, 1, -0.0643898, -0.0446099
0.15, 1, 1, -0.0623601, -0.041743
0.175, 1, 1, -0.0623601, -0.041743
0.2, 1, 1, -0.0660099, -0.0469033
0.225, 1, 1, -0.0656802, -0.0464386
0.25, 1, 1, -0.0656802, -0.0464386
0.275, 1, 1, -0.0656802, -0.0464386
0.3, 1, 1, -0.0654839, -0.0461628
0.325, 1, 1, -0.0654839, -0.0461628
0.35, 1, 1, -0.0654839, -0.0461628
0.375, 1, 1, -0.0654839, -0.0461628
0.4, 1, 1, -0.0654839, -0.0461628
0.425, 1, 1, -0.0654275, -0.0459762
0.45, 1, 1, -0.0654896, -0.0460494
0.475, 1, 1, -0.0656505, -0.0462014
0.5, 1, 1, -0.0656505, -0.0462014
0.525, 1, 1, -0.0663072, -0.0466411
0.55, 1, 1, -0.0663072, -0.0466411
0.575, 1, 1, -0.0684002, -0.0483573
0.6, 1, 1, -0.0684002, -0.0483573
0.625, 1, 1, -0.0684002, -0.0483573
0.65, 1, 1, -0.0684002, -0.0483573
0.675, 1, 1, -0.0684002, -0.0483573
0.7, 1, 1, -0.0684002, -0.0483573
0.725, 1, 1, -0.0684002, -0.0483573
0.75, 1, 1, -0.0684002, -0.0483573
0.775, 1, 1, -0.10477, -0.0661115
0.8, 1, 1, -0.10477, -0.0661115
0.825, 1, 1, -0.152483, -0.114115
0.85, 1, 1, -0.152483, -0.114115
0.875, 1, 1, -0.152483, -0.114115
0.9, 1, 1, -0.215536, -0.171333
0.925, 1, 1, -0.215536, -0.171333
0.95, 1, 1, -0.215536, -0.171333
0.975, 1, 1, -0.283719, -0.235089
1, 1, 1, -0.362976, -0.326189
1.025, 1, 1, -0.362976, -0.326189
1.05, 1, 1, -0.362976, -0.326189
1.075, 1, 1, -0.362976, -0.326189
1.1, 1, 1, -0.362976, -0.326189
1.125, 1, 1, -0.485905, -0.378148
1.15, 1, 1, -0.485905, -0.378148
1.175, 1, 1, -0.511978, -0.417472
1.2, 1, 1, -0.51326, -0.420754
1.225, 1, 1, -0.51326, -0.420754
1.25, 1, 1, -0.51326, -0.420754
1.275, 1, 1, -0.51326, -0.420754
1.3, 1, 1, -0.591169, -0.425375
1.325, 1, 1, -0.591169, -0.425375
1.35, 1, 1, -0.590755, -0.423054
1.375, 1, 1, -0.590755, -0.423054
1.4, 1, 1, -0.590755, -0.423054
1.425, 1, 1, -0.590755, -0.423054
1.45, 1, 1, -0.590755, -0.423054
1.475, 1, 1, -0.632679, -0.413488
1.5, 1, 1, -0.632679, -0.413488
1.525, 1, 1, -0.632679, -0.413488
1.55, 1, 1, -0.632679, -0.413488
1.575, 1, 1, -0.659449, -0.363474
1.6, 1, 1, -0.687847, -0.322829
1.625, 1, 1, -0.687847, -0.322829
1.65, 1, 1, -0.687847, -0.322829
1.675, 1, 1, -0.687847, -0.322829
1.7, 1, 1, -0.68971, -0.32325
1.725, 1, 1, -0.701459, -0.30655
1.75, 1, 1, -0.71408, -0.289568
1.775, 1, 1, -0.729078, -0.270342
1.8, 1, 1, -0.729078, -0.270342
1.825, 1, 1, -0.729078, -0.270342
1.85, 1, 1, -0.729078, -0.270342
1.875, 1, 1, -0.731693, -0.266651
1.9, 1, 1, -0.732603, -0.265312
1.925, 1, 1, -0.732603, -0.265312
1.95, 1, 1, -0.732646, -0.265407
1.975, 1, 1, -0.733151, -0.26465
2, 1, 1, -0.734021, -0.263451
2.025, 1, 1, -0.734021, -0.263451
2.05, 1, 1, -0.733996, -0.26334
2.075, 1, 1, -0.733996, -0.26334
2.1, 1, 1, -0.733982, -0.263281
2.125, 1, 1, -0.734203, -0.262947
2.15, 1, 1, -0.734438, -0.262603
2.175, 1, 1, -0.735109, -0.261737
2.2, 1, 1, -0.735109, -0.261737
2.225, 1, 1, -0.735109, -0.261737
2.25, 1, 1, -0.735109, -0.261737
2.275, 1, 1, -0.735109, -0.261737
2.3, 1, 1, -0.735109, -0.261737
2.325, 1, 1, -0.735109, -0.261737
2.35, 1, 1, -0.735109, -0.261737
2.375, 1, 1, -0.735109, -0.261737
2.4, 1, 1, -0.735109, -0.261737
2.425, 1, 1, -0.733487, -0.263267
2.45, 1, 1, -0.733487, -0.263267
2.475, 1, 1, -0.743058, -0.253333
2.5, 1, 1, -0.743058, -0.253333
2.525, 1, 1, -0.746059, -0.250217
2.55, 1, 1, -0.746059, -0.250217
2.575, 1, 1, -0.746059, -0.250217
2.6, 1, 1, -0.746059, -0.250217
2.625, 1, 1, -0.745469, -0.25074
2.65, 1, 1, -0.756452, -0.239732
2.675, 1, 1, -0.756452, -0.239732
2.7, 1, 1, -0.759321, -0.236832
2.725, 1, 1, -0.759321, -0.236832
2.75, 1, 1, -0.75976, -0.236384
2.775, 1, 1, -0.761476, -0.234667
2.8, 1, 1, -0.764088, -0.232065
2.825, 1, 1, -0.764088, -0.232065
2.85, 1, 1, -0.764088, -0.232065
2.875, 1, 1, -0.764088, -0.232065
2.9, 1, 1, -0.766529, -0.229679
2.925, 1, 1, -0.771636, -0.224501
2.95, 1, 1, -0.771636, -0.224501
2.975, 1, 1, -0.775703, -0.220357
3, 1, 1, -0.775703, -0.220357
3.025, 1, 1, -0.777615, -0.21843
3.05, 1, 1, -0.777615, -0.21843
3.075, 1, 1, -0.77764, -0.218475
3.1, 1, 1, -0.77683, -0.219375
3.125, 1, 1, -0.776527, -0.219843
3.15, 1, 1, -0.776751, -0.219783
3.175, 1, 1, -0.776787, -0.219853
3.2, 1, 1, -0.776787, -0.219853
3.225, 1, 1, -0.776262, -0.220259
3.25, 1, 1, -0.776087, -0.220465
3.275, 1, 1, -0.776087, -0.220465
3.3, 1, 1, -0.776087, -0.220465
3.325, 1, 1, -0.817793, -0.181011
3.35, 1, 1, -0.817793, -0.181011
3.375, 1, 1, -0.817793, -0.181011
3.4, 1, 1, -0.817793, -0.181011
3.425, 1, 1, -0.817793, -0.181011
3.45, 1, 1, -0.817793, -0.181011
3.475, 1, 1, -0.817793, -0.181011
3.5, 1, 1, -0.861483, -0.139046
3.525, 1, 1, -0.861483, -0.139046
3.55, 1, 1, -0.861483, -0.139046
3.575, 1, 1, -0.861483, -0.139046
3.6, 1, 1, -0.861483, -0.139046
3.625, 1, 1, -0.863502, -0.137507
3.65, 1, 1, -0.863502, -0.137507
3.675, 1, 1, -0.864164, -0.136637
3.7, 1, 1, -0.864164, -0.136637
