l1 0.093501, l2 0.119783, l3 0.0940253
2.52 , 84.7087 , -61.8093 , -64.2323
2.52 , 85.4118 , -62.1428 , -65.1478
2.53 , 84.6849 , -61.8093 , -64.256
2.53 , 85.4118 , -62.1428 , -65.1478
2.54 , 84.6849 , -61.8093 , -64.3985
2.54 , 85.4118 , -62.1428 , -65.1478
2.55 , 84.6849 , -61.7855 , -64.6598
2.55 , 85.4118 , -62.1428 , -65.1478
2.56 , 84.7799 , -61.8093 , -65.0874
2.56 , 85.4118 , -62.1428 , -65.1478
2.57 , 84.8274 , -61.8093 , -64.8974
2.57 , 85.4118 , -62.1428 , -65.1478
2.58 , 84.875 , -61.8093 , -65.5863
2.58 , 85.4118 , -62.1428 , -65.1478
2.59 , 84.875 , -61.7855 , -65.4913
2.59 , 85.4118 , -62.1428 , -65.1478
2.6 , 84.8512 , -61.7855 , -65.42
2.6 , 85.4118 , -62.1428 , -65.1478
2.61 , 85.0175 , -61.7618 , -65.6338
2.61 , 85.4118 , -62.1428 , -65.1478
2.62 , 85.065 , -61.7618 , -65.9663
2.62 , 85.4118 , -62.1428 , -65.1478
2.63 , 85.1363 , -61.7618 , -65.6813
2.63 , 85.4118 , -62.1428 , -65.1478
2.64 , 85.0887 , -61.7618 , -66.1089
2.64 , 85.4118 , -62.1428 , -65.1478
2.65 , 85.065 , -61.7618 , -65.9663
2.65 , 85.4118 , -62.1428 , -65.1478
2.66 , 85.1125 , -61.7618 , -65.5863
2.66 , 85.4118 , -62.1428 , -65.1478
2.67 , 85.065 , -61.7618 , -65.8713
2.67 , 85.4118 , -62.1428 , -65.1478
2.68 , 85.16 , -61.7618 , -66.3464
2.68 , 85.4118 , -62.1428 , -65.1478
2.69 , 85.0887 , -61.7618 , -65.7763
2.69 , 85.4118 , -62.1428 , -65.1478
2.7 , 85.35 , -61.7618 , -66.679
2.7 , 85.4118 , -62.1428 , -65.1478
2.71 , 85.3976 , -61.738 , -66.774
2.71 , 85.4118 , -62.1428 , -65.1478
2.72 , 85.6113 , -61.738 , -66.8215
2.72 , 85.4118 , -62.1428 , -65.1478
2.73 , 85.6826 , -61.7618 , -66.964
2.73 , 85.4118 , -62.1428 , -65.1478
2.74 , 85.6826 , -61.7618 , -66.9878
2.74 , 85.4118 , -62.1428 , -65.1478
2.75 , 85.7064 , -61.7618 , -66.9878
2.75 , 85.4118 , -62.1428 , -65.1478
2.76 , 85.7064 , -61.7855 , -67.6054
2.76 , 85.4118 , -62.1428 , -65.1478
2.77 , 86.2765 , -61.7855 , -67.0115
2.77 , 85.4118 , -62.1428 , -65.1478
2.78 , 86.5853 , -61.7618 , -67.0828
2.78 , 85.4118 , -62.1428 , -65.1478
2.79 , 86.5378 , -61.8093 , -67.2253
2.79 , 85.4118 , -62.1428 , -65.1478
2.8 , 86.5615 , -61.7855 , -67.1066
2.8 , 85.4118 , -62.1428 , -65.1478
2.81 , 86.5615 , -61.8093 , -66.9165
2.81 , 85.4118 , -62.1428 , -65.1478
2.82 , 86.5853 , -61.8093 , -67.0115
2.82 , 85.4118 , -62.1428 , -65.1478
2.83 , 86.5853 , -61.738 , -66.8453
2.83 , 85.4118 , -62.1428 , -65.1478
2.84 , 86.3002 , -61.7855 , -66.584
2.84 , 85.4118 , -62.1428 , -65.1478
2.85 , 86.4903 , -61.7855 , -66.3464
2.85 , 85.4118 , -62.1428 , -65.1478
2.86 , 86.3715 , -61.7618 , -65.6813
2.86 , 85.4118 , -62.1428 , -65.1478
2.87 , 86.3952 , -61.7855 , -66.0376
2.87 , 85.4118 , -62.1428 , -65.1478
2.88 , 86.3952 , -61.7618 , -65.6338
2.88 , 85.4118 , -62.1428 , -65.1478
2.89 , 86.2052 , -61.7855 , -65.3012
2.89 , 85.4118 , -62.1428 , -65.1478
2.9 , 86.2052 , -61.8093 , -65.1349
2.9 , 85.4118 , -62.1428 , -65.1478
2.91 , 86.2052 , -61.8093 , -64.9924
2.91 , 85.4118 , -62.1428 , -65.1478
2.92 , 86.1815 , -61.7618 , -64.9687
2.92 , 85.4118 , -62.1428 , -65.1478
2.93 , 86.2052 , -61.7855 , -64.8499
2.93 , 85.4118 , -62.1428 , -65.1478
2.94 , 86.229 , -61.8806 , -64.7549
2.94 , 85.4118 , -62.1428 , -65.1478
2.95 , 86.1815 , -61.8331 , -64.8261
2.95 , 85.4118 , -62.1428 , -65.1478
2.96 , 86.1815 , -61.8331 , -64.7786
2.96 , 85.4118 , -62.1428 , -65.1478
2.97 , 86.0864 , -61.8568 , -64.8261
2.97 , 85.4118 , -62.1428 , -65.1478
2.98 , 86.0627 , -61.8331 , -64.8736
2.98 , 85.4118 , -62.1428 , -65.1478
2.99 , 85.7301 , -61.8331 , -64.8974
2.99 , 85.4118 , -62.1428 , -65.1478
3 , 86.0389 , -61.8093 , -64.9211
3 , 85.4118 , -62.1428 , -65.1478
l1 0.0875671, l2 0.102132, l3 0.11761
0 , 85.8251 , -61.7618 , -65.1112
0 , 71.235 , -12.2162 , -100.896
0.01 , 85.7539 , -61.8093 , -65.4675
0.01 , 71.235 , -12.2162 , -100.896
0.02 , 85.7301 , -61.8331 , -65.3962
0.02 , 71.235 , -12.2162 , -100.896
0.03 , 85.7301 , -61.8331 , -65.2537
0.03 , 71.235 , -12.2162 , -100.896
0.04 , 85.7301 , -61.8331 , -65.6575
0.04 , 71.235 , -12.2162 , -100.896
0.05 , 85.4688 , -61.8093 , -66.584
0.05 , 71.235 , -12.2162 , -100.896
0.06 , 85.0175 , -61.7855 , -67.0591
0.06 , 71.235 , -12.2162 , -100.896
0.07 , 84.9225 , -61.8093 , -66.964
0.07 , 71.235 , -12.2162 , -100.896
0.08 , 84.97 , -61.8093 , -67.2016
0.08 , 71.235 , -12.2162 , -100.896
0.09 , 84.6849 , -61.8093 , -67.7717
0.09 , 71.235 , -12.2162 , -100.896
0.1 , 84.5186 , -61.7855 , -68.3656
0.1 , 71.235 , -12.2162 , -100.896
0.11 , 84.4474 , -61.7855 , -69.6245
0.11 , 71.235 , -12.2162 , -100.896
0.12 , 83.4734 , -61.738 , -70.551
0.12 , 71.235 , -12.2162 , -100.896
0.13 , 82.8321 , -61.7143 , -70.6222
0.13 , 71.235 , -12.2162 , -100.896
0.14 , 82.4758 , -61.6193 , -70.8123
0.14 , 71.235 , -12.2162 , -100.896
0.15 , 81.288 , -61.3817 , -71.9287
0.15 , 71.235 , -12.2162 , -100.896
0.16 , 81.3118 , -61.358 , -72.8789
0.16 , 71.235 , -12.2162 , -100.896
0.17 , 81.3118 , -61.1442 , -72.7364
0.17 , 71.235 , -12.2162 , -100.896
0.18 , 81.288 , -60.289 , -73.6391
0.18 , 71.235 , -12.2162 , -100.896
0.19 , 80.4329 , -59.8852 , -74.5655
0.19 , 71.235 , -12.2162 , -100.896
0.2 , 80.2903 , -59.8614 , -73.7816
0.2 , 71.235 , -12.2162 , -100.896
0.21 , 80.1241 , -59.4101 , -76.3233
0.21 , 71.235 , -12.2162 , -100.896
0.22 , 79.0551 , -58.7925 , -76.4896
0.22 , 71.235 , -12.2162 , -100.896
0.23 , 78.7938 , -58.4837 , -76.6559
0.23 , 71.235 , -12.2162 , -100.896
0.24 , 78.77 , -57.771 , -77.5348
0.24 , 71.235 , -12.2162 , -100.896
0.25 , 78.3187 , -57.486 , -78.295
0.25 , 71.235 , -12.2162 , -100.896
0.26 , 77.8436 , -57.1534 , -78.2237
0.26 , 71.235 , -12.2162 , -100.896
0.27 , 77.8674 , -57.1297 , -78.7938
0.27 , 71.235 , -12.2162 , -100.896
0.28 , 77.8674 , -56.8684 , -79.6727
0.28 , 71.235 , -12.2162 , -100.896
0.29 , 77.8436 , -56.1082 , -79.649
0.29 , 71.235 , -12.2162 , -100.896
0.3 , 77.7961 , -55.8944 , -79.9815
0.3 , 71.235 , -12.2162 , -100.896
0.31 , 76.9172 , -55.8469 , -81.1455
0.31 , 71.235 , -12.2162 , -100.896
0.32 , 76.157 , -55.7994 , -81.5493
0.32 , 71.235 , -12.2162 , -100.896
0.33 , 76.157 , -55.6331 , -81.5968
0.33 , 71.235 , -12.2162 , -100.896
0.34 , 76.1095 , -55.3006 , -83.2121
0.34 , 71.235 , -12.2162 , -100.896
0.35 , 75.9195 , -55.1105 , -83.4259
0.35 , 71.235 , -12.2162 , -100.896
0.36 , 75.8007 , -55.1105 , -83.3072
0.36 , 71.235 , -12.2162 , -100.896
0.37 , 75.7532 , -55.1105 , -84.8274
0.37 , 71.235 , -12.2162 , -100.896
0.38 , 75.777 , -55.1105 , -85.0175
0.38 , 71.235 , -12.2162 , -100.896
0.39 , 75.5869 , -55.1343 , -85.0175
0.39 , 71.235 , -12.2162 , -100.896
0.4 , 75.5157 , -54.7305 , -85.065
0.4 , 71.235 , -12.2162 , -100.896
0.41 , 75.4919 , -53.9466 , -85.16
0.41 , 71.235 , -12.2162 , -100.896
0.42 , 75.4682 , -53.7565 , -85.7301
0.42 , 71.235 , -12.2162 , -100.896
0.43 , 75.3731 , -53.0914 , -86.0864
0.43 , 71.235 , -12.2162 , -100.896
0.44 , 75.2781 , -52.5213 , -86.2527
0.44 , 71.235 , -12.2162 , -100.896
0.45 , 75.2306 , -52.0699 , -86.8466
0.45 , 71.235 , -12.2162 , -100.896
0.46 , 74.708 , -51.6186 , -87.2267
0.46 , 71.235 , -12.2162 , -100.896
0.47 , 74.3042 , -51.3336 , -87.3929
0.47 , 71.235 , -12.2162 , -100.896
0.48 , 74.3279 , -50.7159 , -88.0818
0.48 , 71.235 , -12.2162 , -100.896
0.49 , 74.3042 , -50.0508 , -88.9132
0.49 , 71.235 , -12.2162 , -100.896
0.5 , 74.2329 , -49.2194 , -89.3408
0.5 , 71.235 , -12.2162 , -100.896
0.51 , 73.9479 , -48.388 , -90.7661
0.51 , 71.235 , -12.2162 , -100.896
0.52 , 73.6391 , -48.2217 , -90.3147
0.52 , 71.235 , -12.2162 , -100.896
0.53 , 73.6391 , -47.5803 , -92.1438
0.53 , 71.235 , -12.2162 , -100.896
0.54 , 73.5678 , -47.2003 , -92.2626
0.54 , 71.235 , -12.2162 , -100.896
0.55 , 73.3303 , -46.6064 , -92.3101
0.55 , 71.235 , -12.2162 , -100.896
0.56 , 73.0927 , -46.3926 , -92.2626
0.56 , 71.235 , -12.2162 , -100.896
0.57 , 73.0927 , -45.8938 , -92.3814
0.57 , 71.235 , -12.2162 , -100.896
0.58 , 73.069 , -45.6562 , -92.6902
0.58 , 71.235 , -12.2162 , -100.896
0.59 , 73.0927 , -45.2286 , -92.7615
0.59 , 71.235 , -12.2162 , -100.896
0.6 , 73.1165 , -45.1336 , -92.9277
0.6 , 71.235 , -12.2162 , -100.896
0.61 , 73.069 , -45.1099 , -93.1415
0.61 , 71.235 , -12.2162 , -100.896
0.62 , 73.069 , -44.7535 , -93.1415
0.62 , 71.235 , -12.2162 , -100.896
0.63 , 73.0452 , -43.9459 , -93.1653
0.63 , 71.235 , -12.2162 , -100.896
0.64 , 73.0214 , -43.447 , -93.4028
0.64 , 71.235 , -12.2162 , -100.896
0.65 , 72.9739 , -43.3045 , -93.5929
0.65 , 71.235 , -12.2162 , -100.896
0.66 , 72.9739 , -42.4018 , -93.6879
0.66 , 71.235 , -12.2162 , -100.896
0.67 , 72.19 , -41.4042 , -94.2105
0.67 , 71.235 , -12.2162 , -100.896
0.68 , 71.2636 , -41.3566 , -94.6381
0.68 , 71.235 , -12.2162 , -100.896
0.69 , 71.2161 , -40.9053 , -94.7093
0.69 , 71.235 , -12.2162 , -100.896
0.7 , 71.2161 , -40.2402 , -94.9944
0.7 , 71.235 , -12.2162 , -100.896
0.71 , 71.0973 , -39.7413 , -95.707
0.71 , 71.235 , -12.2162 , -100.896
0.72 , 71.0023 , -38.0548 , -95.7545
0.72 , 71.235 , -12.2162 , -100.896
0.73 , 71.0023 , -37.0808 , -95.802
0.73 , 71.235 , -12.2162 , -100.896
0.74 , 71.0023 , -36.8195 , -96.3484
0.74 , 71.235 , -12.2162 , -100.896
0.75 , 70.9548 , -35.7743 , -96.9898
0.75 , 71.235 , -12.2162 , -100.896
0.76 , 70.9786 , -35.133 , -96.9898
0.76 , 71.235 , -12.2162 , -100.896
0.77 , 70.9786 , -34.8004 , -97.7499
0.77 , 71.235 , -12.2162 , -100.896
0.78 , 71.0023 , -33.3751 , -98.0112
0.78 , 71.235 , -12.2162 , -100.896
0.79 , 70.9786 , -32.52 , -98.035
0.79 , 71.235 , -12.2162 , -100.896
0.8 , 70.9548 , -32.3062 , -98.0587
0.8 , 71.235 , -12.2162 , -100.896
0.81 , 70.9786 , -31.8786 , -98.035
0.81 , 71.235 , -12.2162 , -100.896
0.82 , 70.9548 , -30.4771 , -98.1537
0.82 , 71.235 , -12.2162 , -100.896
0.83 , 71.0023 , -29.0756 , -98.2013
0.83 , 71.235 , -12.2162 , -100.896
0.84 , 70.9548 , -28.9568 , -98.2725
0.84 , 71.235 , -12.2162 , -100.896
0.85 , 70.9786 , -28.2917 , -98.6288
0.85 , 71.235 , -12.2162 , -100.896
0.86 , 70.9786 , -27.5078 , -99.3177
0.86 , 71.235 , -12.2162 , -100.896
0.87 , 70.9786 , -27.3177 , -99.3177
0.87 , 71.235 , -12.2162 , -100.896
0.88 , 70.9786 , -26.5813 , -99.389
0.88 , 71.235 , -12.2162 , -100.896
0.89 , 70.9786 , -25.9875 , -99.5553
0.89 , 71.235 , -12.2162 , -100.896
0.9 , 70.9548 , -25.7262 , -99.6028
0.9 , 71.235 , -12.2162 , -100.896
0.91 , 70.9786 , -24.3009 , -99.8166
0.91 , 71.235 , -12.2162 , -100.896
0.92 , 70.9786 , -23.3032 , -100.268
0.92 , 71.235 , -12.2162 , -100.896
0.93 , 71.0261 , -23.1844 , -100.125
0.93 , 71.235 , -12.2162 , -100.896
0.94 , 70.9548 , -23.0894 , -100.387
0.94 , 71.235 , -12.2162 , -100.896
0.95 , 70.9786 , -22.8519 , -100.743
0.95 , 71.235 , -12.2162 , -100.896
0.96 , 70.9548 , -22.6856 , -100.767
0.96 , 71.235 , -12.2162 , -100.896
0.97 , 70.9786 , -22.5906 , -100.886
0.97 , 71.235 , -12.2162 , -100.896
0.98 , 70.9786 , -21.9729 , -101.004
0.98 , 71.235 , -12.2162 , -100.896
0.99 , 70.9548 , -21.3553 , -101.076
0.99 , 71.235 , -12.2162 , -100.896
1 , 70.9786 , -21.3791 , -101.028
1 , 71.235 , -12.2162 , -100.896
1.01 , 71.0023 , -21.189 , -101.052
1.01 , 71.235 , -12.2162 , -100.896
1.02 , 70.9786 , -21.1653 , -101.028
1.02 , 71.235 , -12.2162 , -100.896
1.03 , 70.9786 , -20.809 , -101.028
1.03 , 71.235 , -12.2162 , -100.896
1.04 , 70.9548 , -20.0726 , -101.028
1.04 , 71.235 , -12.2162 , -100.896
1.05 , 70.9548 , -20.0726 , -101.028
1.05 , 71.235 , -12.2162 , -100.896
1.06 , 70.9548 , -19.8588 , -101.076
1.06 , 71.235 , -12.2162 , -100.896
1.07 , 70.7173 , -19.5975 , -101.052
1.07 , 71.235 , -12.2162 , -100.896
1.08 , 70.551 , -19.5262 , -101.076
1.08 , 71.235 , -12.2162 , -100.896
1.09 , 70.6222 , -19.0274 , -101.076
1.09 , 71.235 , -12.2162 , -100.896
1.1 , 70.551 , -18.4573 , -101.076
1.1 , 71.235 , -12.2162 , -100.896
1.11 , 70.5272 , -18.1247 , -101.076
1.11 , 71.235 , -12.2162 , -100.896
1.12 , 70.2184 , -17.6971 , -101.076
1.12 , 71.235 , -12.2162 , -100.896
1.13 , 69.9571 , -17.1983 , -101.076
1.13 , 71.235 , -12.2162 , -100.896
1.14 , 69.9334 , -16.7945 , -101.052
1.14 , 71.235 , -12.2162 , -100.896
1.15 , 69.8858 , -16.7469 , -101.147
1.15 , 71.235 , -12.2162 , -100.896
1.16 , 69.9334 , -16.5094 , -101.123
1.16 , 71.235 , -12.2162 , -100.896
1.17 , 69.9571 , -16.3194 , -101.076
1.17 , 71.235 , -12.2162 , -100.896
1.18 , 69.9334 , -16.3194 , -101.337
1.18 , 71.235 , -12.2162 , -100.896
1.19 , 69.9096 , -16.2481 , -101.812
1.19 , 71.235 , -12.2162 , -100.896
1.2 , 69.9334 , -16.1293 , -101.764
1.2 , 71.235 , -12.2162 , -100.896
1.21 , 69.9334 , -16.0343 , -101.812
1.21 , 71.235 , -12.2162 , -100.896
1.22 , 69.9334 , -15.9868 , -101.836
1.22 , 71.235 , -12.2162 , -100.896
1.23 , 69.9571 , -15.2504 , -101.788
1.23 , 71.235 , -12.2162 , -100.896
1.24 , 69.9571 , -14.2052 , -101.764
1.24 , 71.235 , -12.2162 , -100.896
1.25 , 69.9334 , -14.2052 , -101.764
1.25 , 71.235 , -12.2162 , -100.896
1.26 , 69.9334 , -14.0152 , -101.788
1.26 , 71.235 , -12.2162 , -100.896
1.27 , 69.9334 , -13.8726 , -101.693
1.27 , 71.235 , -12.2162 , -100.896
1.28 , 69.9334 , -13.8251 , -101.764
1.28 , 71.235 , -12.2162 , -100.896
1.29 , 69.9334 , -13.1363 , -101.907
1.29 , 71.235 , -12.2162 , -100.896
1.3 , 69.9334 , -11.996 , -102.216
1.3 , 71.235 , -12.2162 , -100.896
1.31 , 70.1947 , -12.1386 , -102.168
1.31 , 71.235 , -12.2162 , -100.896
1.32 , 70.3134 , -11.3784 , -102.192
1.32 , 71.235 , -12.2162 , -100.896
1.33 , 70.3372 , -10.8558 , -102.24
1.33 , 71.235 , -12.2162 , -100.896
1.34 , 70.3372 , -10.5233 , -102.216
1.34 , 71.235 , -12.2162 , -100.896
1.35 , 70.6697 , -10.4995 , -102.24
1.35 , 71.235 , -12.2162 , -100.896
1.36 , 70.7885 , -10.452 , -102.24
1.36 , 71.235 , -12.2162 , -100.896
1.37 , 70.8598 , -10.4045 , -102.216
1.37 , 71.235 , -12.2162 , -100.896
1.38 , 71.2636 , -10.3807 , -102.192
1.38 , 71.235 , -12.2162 , -100.896
1.39 , 71.5012 , -10.2857 , -102.216
1.39 , 71.235 , -12.2162 , -100.896
1.4 , 71.5012 , -10.262 , -102.24
1.4 , 71.235 , -12.2162 , -100.896
1.41 , 71.4774 , -9.95315 , -102.216
1.41 , 71.235 , -12.2162 , -100.896
1.42 , 71.5012 , -9.78687 , -102.216
1.42 , 71.235 , -12.2162 , -100.896
1.43 , 71.5249 , -9.9294 , -102.168
1.43 , 71.235 , -12.2162 , -100.896
1.44 , 71.5012 , -9.81062 , -102.145
1.44 , 71.235 , -12.2162 , -100.896
1.45 , 71.5724 , -9.83438 , -102.145
1.45 , 71.235 , -12.2162 , -100.896
1.46 , 71.5012 , -9.78687 , -102.073
1.46 , 71.235 , -12.2162 , -100.896
1.47 , 71.4774 , -9.85813 , -102.049
1.47 , 71.235 , -12.2162 , -100.896
1.48 , 71.5012 , -9.90564 , -102.026
1.48 , 71.235 , -12.2162 , -100.896
1.49 , 71.5012 , -9.88189 , -102.073
1.49 , 71.235 , -12.2162 , -100.896
1.5 , 71.4774 , -9.9294 , -102.026
1.5 , 71.235 , -12.2162 , -100.896
1.51 , 71.5012 , -10.0244 , -102.049
1.51 , 71.235 , -12.2162 , -100.896
1.52 , 71.5012 , -10.0244 , -101.883
1.52 , 71.235 , -12.2162 , -100.896
1.53 , 71.4774 , -9.97691 , -101.741
1.53 , 71.235 , -12.2162 , -100.896
1.54 , 71.5012 , -10.0482 , -101.741
1.54 , 71.235 , -12.2162 , -100.896
1.55 , 71.3111 , -10.3807 , -101.764
1.55 , 71.235 , -12.2162 , -100.896
1.56 , 71.2874 , -10.7133 , -101.741
1.56 , 71.235 , -12.2162 , -100.896
1.57 , 71.2636 , -10.7846 , -101.764
1.57 , 71.235 , -12.2162 , -100.896
1.58 , 71.2874 , -11.1646 , -101.741
1.58 , 71.235 , -12.2162 , -100.896
1.59 , 71.2874 , -11.4022 , -101.741
1.59 , 71.235 , -12.2162 , -100.896
1.6 , 71.2874 , -11.4259 , -101.741
1.6 , 71.235 , -12.2162 , -100.896
1.61 , 71.2874 , -11.6397 , -101.836
1.61 , 71.235 , -12.2162 , -100.896
1.62 , 71.2874 , -11.6872 , -101.741
1.62 , 71.235 , -12.2162 , -100.896
1.63 , 71.2874 , -11.6872 , -101.741
1.63 , 71.235 , -12.2162 , -100.896
1.64 , 71.2874 , -11.6872 , -101.408
1.64 , 71.235 , -12.2162 , -100.896
1.65 , 71.2874 , -11.6635 , -100.672
1.65 , 71.235 , -12.2162 , -100.896
1.66 , 71.2636 , -11.901 , -100.672
1.66 , 71.235 , -12.2162 , -100.896
1.67 , 71.2874 , -12.0673 , -100.648
1.67 , 71.235 , -12.2162 , -100.896
1.68 , 71.2636 , -12.0911 , -100.648
1.68 , 71.235 , -12.2162 , -100.896
1.69 , 71.2874 , -12.2336 , -100.505
1.69 , 71.235 , -12.2162 , -100.896
1.7 , 71.2636 , -12.3286 , -100.434
1.7 , 71.235 , -12.2162 , -100.896
1.71 , 71.2399 , -12.3048 , -100.458
1.71 , 71.235 , -12.2162 , -100.896
1.72 , 71.2636 , -12.3999 , -100.125
1.72 , 71.235 , -12.2162 , -100.896
1.73 , 71.2636 , -12.3761 , -99.6028
1.73 , 71.235 , -12.2162 , -100.896
1.74 , 71.2874 , -12.3999 , -99.8641
1.74 , 71.235 , -12.2162 , -100.896
1.75 , 71.2874 , -12.2573 , -99.484
1.75 , 71.235 , -12.2162 , -100.896
1.76 , 71.2399 , -12.2573 , -99.6978
1.76 , 71.235 , -12.2162 , -100.896
1.77 , 71.2636 , -12.2336 , -99.1514
1.77 , 71.235 , -12.2162 , -100.896
1.78 , 71.2874 , -12.2336 , -99.7453
1.78 , 71.235 , -12.2162 , -100.896
1.79 , 71.2874 , -12.3761 , -99.9591
1.79 , 71.235 , -12.2162 , -100.896
1.8 , 71.2874 , -12.1623 , -99.6978
1.8 , 71.235 , -12.2162 , -100.896
1.81 , 71.2636 , -12.2098 , -99.9116
1.81 , 71.235 , -12.2162 , -100.896
1.82 , 71.2399 , -12.2098 , -100.007
1.82 , 71.235 , -12.2162 , -100.896
1.83 , 71.2874 , -12.1861 , -100.078
1.83 , 71.235 , -12.2162 , -100.896
1.84 , 71.2636 , -12.1861 , -100.054
1.84 , 71.235 , -12.2162 , -100.896
1.85 , 71.2636 , -12.1623 , -100.387
1.85 , 71.235 , -12.2162 , -100.896
1.86 , 71.2874 , -12.1861 , -100.909
1.86 , 71.235 , -12.2162 , -100.896
1.87 , 71.2636 , -12.1386 , -100.767
1.87 , 71.235 , -12.2162 , -100.896
1.88 , 71.2874 , -12.1623 , -101.242
1.88 , 71.235 , -12.2162 , -100.896
1.89 , 71.2636 , -12.1623 , -101.313
1.89 , 71.235 , -12.2162 , -100.896
1.9 , 71.2636 , -12.1861 , -101.503
1.9 , 71.235 , -12.2162 , -100.896
1.91 , 71.2636 , -12.0911 , -101.883
1.91 , 71.235 , -12.2162 , -100.896
1.92 , 71.3111 , -12.2098 , -101.883
1.92 , 71.235 , -12.2162 , -100.896
1.93 , 71.2636 , -12.1861 , -101.883
1.93 , 71.235 , -12.2162 , -100.896
1.94 , 71.2636 , -12.1861 , -101.931
1.94 , 71.235 , -12.2162 , -100.896
1.95 , 71.2636 , -12.2573 , -101.931
1.95 , 71.235 , -12.2162 , -100.896
1.96 , 71.2399 , -12.2336 , -101.883
1.96 , 71.235 , -12.2162 , -100.896
1.97 , 71.2636 , -12.2098 , -101.859
1.97 , 71.235 , -12.2162 , -100.896
1.98 , 71.2399 , -12.1623 , -101.859
1.98 , 71.235 , -12.2162 , -100.896
1.99 , 71.2636 , -12.2573 , -101.812
1.99 , 71.235 , -12.2162 , -100.896
2 , 71.2636 , -12.2336 , -101.836
2 , 71.235 , -12.2162 , -100.896
2.01 , 71.2636 , -12.1861 , -101.836
2.01 , 71.235 , -12.2162 , -100.896
2.02 , 71.2636 , -12.1861 , -101.812
2.02 , 71.235 , -12.2162 , -100.896
2.03 , 71.2874 , -12.2336 , -101.788
2.03 , 71.235 , -12.2162 , -100.896
2.04 , 71.2399 , -12.2336 , -101.812
2.04 , 71.235 , -12.2162 , -100.896
2.05 , 71.2636 , -12.1148 , -101.693
2.05 , 71.235 , -12.2162 , -100.896
2.06 , 71.2636 , -12.1623 , -101.479
2.06 , 71.235 , -12.2162 , -100.896
2.07 , 71.2874 , -12.1623 , -101.432
2.07 , 71.235 , -12.2162 , -100.896
2.08 , 71.2636 , -12.1861 , -101.456
2.08 , 71.235 , -12.2162 , -100.896
2.09 , 71.2874 , -12.1623 , -101.266
2.09 , 71.235 , -12.2162 , -100.896
2.1 , 71.2636 , -12.1861 , -101.052
2.1 , 71.235 , -12.2162 , -100.896
2.11 , 71.2636 , -12.1623 , -101.028
2.11 , 71.235 , -12.2162 , -100.896
2.12 , 71.2874 , -12.1623 , -100.719
2.12 , 71.235 , -12.2162 , -100.896
2.13 , 71.2636 , -12.1861 , -99.9828
2.13 , 71.235 , -12.2162 , -100.896
2.14 , 71.2636 , -12.1623 , -100.434
2.14 , 71.235 , -12.2162 , -100.896
2.15 , 71.2636 , -12.1623 , -100.292
2.15 , 71.235 , -12.2162 , -100.896
2.16 , 71.2636 , -12.1623 , -100.078
2.16 , 71.235 , -12.2162 , -100.896
2.17 , 71.2636 , -12.1861 , -100.149
2.17 , 71.235 , -12.2162 , -100.896
2.18 , 71.2874 , -12.1623 , -99.8878
2.18 , 71.235 , -12.2162 , -100.896
2.19 , 71.2874 , -12.1386 , -99.5553
2.19 , 71.235 , -12.2162 , -100.896
2.2 , 71.2636 , -12.1861 , -99.5553
2.2 , 71.235 , -12.2162 , -100.896
2.21 , 71.2874 , -12.1623 , -99.5078
2.21 , 71.235 , -12.2162 , -100.896
2.22 , 71.2874 , -12.1623 , -99.4602
2.22 , 71.235 , -12.2162 , -100.896
2.23 , 71.2636 , -12.1386 , -99.3177
2.23 , 71.235 , -12.2162 , -100.896
2.24 , 71.2636 , -12.1386 , -99.3177
2.24 , 71.235 , -12.2162 , -100.896
2.25 , 71.2636 , -12.1623 , -99.294
2.25 , 71.235 , -12.2162 , -100.896
2.26 , 71.2161 , -12.2811 , -99.2702
2.26 , 71.235 , -12.2162 , -100.896
2.27 , 71.2636 , -12.2811 , -99.2702
2.27 , 71.235 , -12.2162 , -100.896
2.28 , 71.2874 , -12.2573 , -99.2465
2.28 , 71.235 , -12.2162 , -100.896
2.29 , 71.2874 , -12.2811 , -99.1989
2.29 , 71.235 , -12.2162 , -100.896
2.3 , 71.2636 , -12.2573 , -99.1752
2.3 , 71.235 , -12.2162 , -100.896
2.31 , 71.2636 , -12.2811 , -99.1514
2.31 , 71.235 , -12.2162 , -100.896
2.32 , 71.2636 , -12.2336 , -99.2227
2.32 , 71.235 , -12.2162 , -100.896
2.33 , 71.2636 , -12.2573 , -99.1039
2.33 , 71.235 , -12.2162 , -100.896
2.34 , 71.2636 , -12.2573 , -99.1039
2.34 , 71.235 , -12.2162 , -100.896
2.35 , 71.2636 , -12.2573 , -99.0089
2.35 , 71.235 , -12.2162 , -100.896
2.36 , 71.2874 , -12.2573 , -99.0802
2.36 , 71.235 , -12.2162 , -100.896
2.37 , 71.2636 , -12.2573 , -99.1514
2.37 , 71.235 , -12.2162 , -100.896
2.38 , 71.2636 , -12.2573 , -99.1989
2.38 , 71.235 , -12.2162 , -100.896
2.39 , 71.2636 , -12.2573 , -99.1752
2.39 , 71.235 , -12.2162 , -100.896
2.4 , 71.2874 , -12.2573 , -99.3415
2.4 , 71.235 , -12.2162 , -100.896
2.41 , 71.2636 , -12.2573 , -99.6028
2.41 , 71.235 , -12.2162 , -100.896
2.42 , 71.2636 , -12.2573 , -99.389
2.42 , 71.235 , -12.2162 , -100.896
2.43 , 71.2636 , -12.2573 , -99.6503
